Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2023/06/28 10:36:00,196.6,197.1,197.6,28.284,29.143,29.67,5.58,5.738,5.834,-0.18,-0.167,-0.16,5.585,5.743,5.839,59.972,59.983,59.996
2023/06/28 10:37:00,196.3,196.9,197.7,28.158,29.131,29.704,5.551,5.734,5.839,-0.178,-0.167,-0.159,5.556,5.738,5.843,59.967,59.974,59.981
2023/06/28 10:38:00,196.5,197.0,197.7,28.226,29.131,29.624,5.563,5.738,5.829,-0.177,-0.167,-0.16,5.566,5.743,5.832,59.973,59.99,60.006
2023/06/28 10:39:00,196.5,197.0,197.6,28.215,29.143,29.67,5.565,5.737,5.835,-0.181,-0.167,-0.159,5.57,5.742,5.839,59.982,59.996,60.008
2023/06/28 10:40:00,196.2,196.9,197.6,28.192,29.131,29.83,5.567,5.733,5.845,-0.178,-0.167,-0.159,5.571,5.737,5.85,59.977,59.996,60.012
2023/06/28 10:41:00,196.4,196.8,197.6,28.238,29.131,29.819,5.56,5.731,5.854,-0.18,-0.167,-0.158,5.565,5.736,5.856,59.981,59.994,60.004
2023/06/28 10:42:00,196.2,196.8,197.4,28.284,29.131,29.773,5.579,5.73,5.847,-0.177,-0.167,-0.157,5.583,5.735,5.85,59.975,59.983,59.992
2023/06/28 10:43:00,196.4,196.8,197.4,28.181,29.143,29.784,5.552,5.735,5.847,-0.177,-0.166,-0.159,5.556,5.74,5.855,59.97,59.978,59.986
2023/06/28 10:44:00,196.2,196.7,197.5,28.146,29.12,29.773,5.579,5.727,5.848,-0.177,-0.166,-0.157,5.583,5.731,5.853,59.965,59.979,59.99
2023/06/28 10:45:00,196.4,196.8,197.6,28.146,29.12,29.819,5.548,5.729,5.855,-0.177,-0.167,-0.158,5.551,5.734,5.859,59.966,59.978,59.99
2023/06/28 10:46:00,196.2,196.7,197.4,28.215,29.12,29.819,5.569,5.726,5.848,-0.179,-0.166,-0.158,5.578,5.731,5.853,59.962,59.974,59.989
2023/06/28 10:47:00,196.1,196.7,197.4,28.146,29.109,29.853,5.543,5.721,5.852,-0.177,-0.166,-0.156,5.549,5.725,5.856,59.969,59.986,59.996
2023/06/28 10:48:00,196.3,196.9,197.5,28.181,29.097,29.899,5.553,5.725,5.857,-0.178,-0.167,-0.158,5.558,5.729,5.86,59.979,59.987,59.995
2023/06/28 10:49:00,196.3,196.8,197.4,28.158,29.097,29.842,5.54,5.724,5.867,-0.179,-0.167,-0.158,5.548,5.729,5.875,59.982,59.994,60.0
2023/06/28 10:50:00,196.1,196.8,197.5,28.169,29.097,29.807,5.553,5.722,5.861,-0.178,-0.167,-0.157,5.559,5.727,5.865,59.975,59.991,60.0
2023/06/28 10:51:00,196.3,196.8,197.5,28.215,29.086,29.876,5.558,5.722,5.876,-0.178,-0.167,-0.157,5.564,5.726,5.879,59.983,59.992,59.999
2023/06/28 10:52:00,196.2,196.8,197.5,27.883,29.097,29.91,5.497,5.724,5.871,-0.181,-0.167,-0.157,5.502,5.729,5.876,59.971,59.988,60.003
2023/06/28 10:53:00,196.1,196.8,197.4,28.112,29.097,29.888,5.554,5.723,5.873,-0.179,-0.167,-0.157,5.56,5.728,5.877,59.97,59.977,59.986
2023/06/28 10:54:00,196.2,196.8,197.4,28.089,29.097,29.899,5.535,5.723,5.871,-0.178,-0.167,-0.156,5.538,5.728,5.874,59.971,59.988,60.0
2023/06/28 10:55:00,196.2,196.8,197.4,28.169,29.097,29.956,5.548,5.723,5.874,-0.177,-0.167,-0.156,5.552,5.728,5.877,59.971,59.995,60.004
2023/06/28 10:56:00,196.2,196.8,197.5,27.963,29.074,29.899,5.503,5.721,5.865,-0.178,-0.167,-0.157,5.508,5.726,5.868,59.967,59.989,60.017
2023/06/28 10:57:00,196.1,196.6,197.3,27.94,29.086,29.979,5.499,5.716,5.872,-0.178,-0.167,-0.155,5.504,5.721,5.879,59.977,59.998,60.019
2023/06/28 10:58:00,196.0,196.6,197.3,27.963,29.086,29.979,5.503,5.714,5.877,-0.179,-0.166,-0.156,5.507,5.719,5.881,59.966,59.983,60.016
2023/06/28 10:59:00,196.1,196.7,197.4,28.112,29.086,29.956,5.54,5.717,5.879,-0.178,-0.167,-0.156,5.545,5.722,5.882,59.969,59.977,59.984
2023/06/28 11:00:00,196.2,196.7,197.5,28.089,29.086,30.014,5.545,5.718,5.885,-0.179,-0.167,-0.155,5.549,5.723,5.891,59.966,59.974,59.988
2023/06/28 11:01:00,196.1,196.7,197.5,28.1,29.074,29.933,5.54,5.717,5.876,-0.178,-0.167,-0.156,5.544,5.722,5.88,59.959,59.966,59.975
2023/06/28 11:02:00,196.1,196.8,197.6,28.032,29.086,30.002,5.534,5.723,5.879,-0.18,-0.167,-0.156,5.538,5.728,5.883,59.956,59.967,59.977
2023/06/28 11:03:00,196.1,196.8,197.5,27.86,29.074,29.922,5.5,5.719,5.88,-0.184,-0.167,-0.156,5.506,5.724,5.885,59.959,59.966,59.974
2023/06/28 11:04:00,194.2,195.8,197.5,28.032,29.086,29.956,5.507,5.691,5.883,-0.182,-0.17,-0.156,5.512,5.695,5.886,59.97,59.985,59.995
2023/06/28 11:05:00,194.7,195.2,195.8,28.112,29.086,29.567,5.493,5.674,5.767,-0.18,-0.171,-0.164,5.499,5.679,5.769,59.975,59.991,60.013
2023/06/28 11:06:00,194.7,195.2,195.7,28.135,29.086,29.624,5.497,5.675,5.782,-0.182,-0.171,-0.166,5.501,5.679,5.787,59.997,60.009,60.022
2023/06/28 11:07:00,194.4,195.0,195.6,28.215,29.097,29.681,5.522,5.671,5.769,-0.18,-0.171,-0.164,5.528,5.675,5.772,59.998,60.007,60.018
2023/06/28 11:08:00,194.3,194.9,195.7,28.02,29.097,29.635,5.463,5.67,5.766,-0.181,-0.171,-0.162,5.468,5.674,5.77,59.993,60.005,60.017
2023/06/28 11:09:00,194.5,195.0,195.6,28.226,29.097,29.67,5.509,5.67,5.764,-0.18,-0.171,-0.162,5.513,5.675,5.767,59.987,59.995,60.004
2023/06/28 11:10:00,194.3,194.8,195.5,28.123,29.097,29.681,5.485,5.666,5.771,-0.183,-0.171,-0.164,5.489,5.671,5.775,59.984,59.994,60.01
2023/06/28 11:11:00,194.2,194.8,195.7,28.204,29.086,29.681,5.502,5.664,5.775,-0.181,-0.171,-0.162,5.507,5.668,5.779,59.997,60.004,60.014
2023/06/28 11:12:00,194.3,194.9,195.6,28.1,29.086,29.739,5.485,5.666,5.782,-0.182,-0.171,-0.164,5.488,5.67,5.786,59.98,59.991,60.003
2023/06/28 11:13:00,194.2,194.8,195.6,28.043,29.063,29.75,5.473,5.658,5.779,-0.182,-0.171,-0.161,5.478,5.662,5.783,59.991,59.995,60.0
2023/06/28 11:14:00,194.1,194.6,195.3,28.009,29.074,29.876,5.468,5.656,5.805,-0.181,-0.17,-0.161,5.472,5.66,5.808,59.982,59.989,60.013
2023/06/28 11:15:00,194.4,194.8,195.3,28.192,29.051,29.75,5.491,5.657,5.786,-0.182,-0.17,-0.162,5.496,5.661,5.789,59.996,60.011,60.018
2023/06/28 11:16:00,194.2,194.8,195.6,27.963,29.074,29.75,5.466,5.66,5.782,-0.183,-0.17,-0.162,5.473,5.664,5.787,59.999,60.012,60.024
2023/06/28 11:17:00,194.2,194.7,195.3,27.745,29.074,29.773,5.409,5.659,5.781,-0.184,-0.17,-0.161,5.413,5.663,5.785,59.984,59.994,60.006
2023/06/28 11:18:00,194.2,194.8,195.4,28.135,29.051,29.819,5.489,5.657,5.798,-0.182,-0.171,-0.161,5.494,5.661,5.802,59.993,60.002,60.014
2023/06/28 11:19:00,194.1,194.8,195.4,28.249,29.04,29.945,5.502,5.654,5.805,-0.18,-0.171,-0.161,5.505,5.658,5.808,59.971,59.989,60.004
2023/06/28 11:20:00,194.2,194.7,195.4,28.169,29.04,29.807,5.494,5.653,5.796,-0.18,-0.171,-0.161,5.498,5.657,5.801,59.983,59.999,60.01
2023/06/28 11:21:00,194.3,194.8,195.3,27.997,29.04,29.83,5.463,5.654,5.794,-0.182,-0.171,-0.161,5.467,5.659,5.797,59.994,60.007,60.016
2023/06/28 11:22:00,194.3,194.8,195.4,27.745,29.028,29.819,5.417,5.653,5.801,-0.186,-0.171,-0.162,5.422,5.657,5.803,59.994,60.001,60.009
2023/06/28 11:23:00,194.2,194.8,195.4,28.146,29.051,29.865,5.495,5.657,5.803,-0.181,-0.171,-0.16,5.499,5.661,5.807,59.985,59.997,60.003
2023/06/28 11:24:00,194.1,194.7,195.4,28.192,29.04,29.865,5.492,5.653,5.813,-0.18,-0.17,-0.159,5.498,5.657,5.816,59.993,60.007,60.02
2023/06/28 11:25:00,194.0,194.6,195.1,28.135,29.04,29.968,5.477,5.648,5.811,-0.179,-0.17,-0.159,5.482,5.652,5.816,59.996,60.004,60.013
2023/06/28 11:26:00,193.7,194.4,195.2,28.238,29.005,29.945,5.499,5.636,5.813,-0.179,-0.17,-0.159,5.503,5.64,5.818,59.981,59.988,60.001
2023/06/28 11:27:00,193.7,194.5,195.2,28.078,29.017,29.933,5.468,5.639,5.808,-0.181,-0.17,-0.157,5.473,5.643,5.81,59.99,60.001,60.011
2023/06/28 11:28:00,193.9,194.5,195.1,27.986,29.005,29.945,5.459,5.641,5.807,-0.183,-0.171,-0.158,5.464,5.645,5.81,59.964,59.981,59.994
2023/06/28 11:29:00,193.7,194.5,195.0,27.883,28.971,29.899,5.427,5.631,5.805,-0.182,-0.17,-0.159,5.431,5.636,5.808,59.961,59.975,59.994
2023/06/28 11:30:00,193.8,194.4,195.0,27.997,28.983,29.899,5.454,5.632,5.803,-0.181,-0.17,-0.158,5.459,5.636,5.808,59.982,59.992,60.001
2023/06/28 11:31:00,193.7,194.4,194.9,28.158,28.971,30.048,5.483,5.629,5.828,-0.178,-0.17,-0.159,5.486,5.633,5.831,59.976,59.985,59.994
2023/06/28 11:32:00,193.9,194.4,195.1,28.352,28.983,30.036,5.521,5.632,5.827,-0.177,-0.17,-0.159,5.525,5.636,5.829,59.984,59.989,59.995
2023/06/28 11:33:00,193.8,194.4,195.0,28.238,28.971,29.991,5.501,5.629,5.813,-0.18,-0.17,-0.158,5.506,5.634,5.816,59.977,59.987,59.998
2023/06/28 11:34:00,193.8,194.4,195.0,28.055,28.96,29.945,5.455,5.628,5.815,-0.179,-0.17,-0.159,5.46,5.633,5.819,59.972,59.984,59.995
2023/06/28 11:35:00,193.8,194.5,195.1,28.043,28.983,30.14,5.468,5.634,5.833,-0.18,-0.17,-0.158,5.472,5.638,5.838,59.97,59.992,60.019
2023/06/28 11:36:00,193.9,194.5,195.1,28.146,28.971,29.888,5.487,5.632,5.798,-0.179,-0.171,-0.158,5.492,5.636,5.803,59.972,59.98,59.992
2023/06/28 11:37:00,193.6,194.4,194.9,28.204,28.994,29.956,5.487,5.633,5.805,-0.18,-0.17,-0.158,5.491,5.637,5.808,59.974,59.983,59.992
2023/06/28 11:38:00,193.9,194.4,195.1,28.123,28.983,29.853,5.486,5.631,5.801,-0.18,-0.17,-0.16,5.489,5.635,5.805,59.969,59.981,59.993
2023/06/28 11:39:00,193.9,194.5,195.1,27.757,28.983,30.059,5.411,5.632,5.807,-0.182,-0.17,-0.158,5.416,5.637,5.811,59.964,59.978,59.993
2023/06/28 11:40:00,193.7,194.4,195.0,28.146,28.994,29.933,5.48,5.634,5.812,-0.18,-0.17,-0.16,5.484,5.638,5.815,59.972,59.979,59.986
2023/06/28 11:41:00,193.4,194.2,194.8,28.078,29.017,29.784,5.465,5.631,5.773,-0.181,-0.169,-0.161,5.471,5.635,5.775,59.958,59.968,59.975
2023/06/28 11:42:00,193.8,194.2,194.9,28.146,29.005,29.979,5.484,5.631,5.791,-0.179,-0.169,-0.161,5.488,5.636,5.795,59.957,59.97,59.981
2023/06/28 11:43:00,193.8,195.3,197.0,28.226,29.04,29.773,5.493,5.669,5.84,-0.187,-0.173,-0.161,5.498,5.673,5.844,59.957,59.964,59.97
2023/06/28 11:44:00,195.9,196.5,197.1,28.284,29.051,29.773,5.563,5.706,5.84,-0.186,-0.177,-0.166,5.568,5.71,5.844,59.956,59.96,59.966
2023/06/28 11:45:00,195.9,196.5,197.2,28.078,29.04,29.853,5.515,5.704,5.852,-0.186,-0.177,-0.166,5.519,5.709,5.857,59.954,59.963,59.973
2023/06/28 11:46:00,195.8,196.5,197.2,27.871,29.051,29.899,5.489,5.704,5.839,-0.189,-0.176,-0.167,5.494,5.708,5.843,59.952,59.962,59.973
2023/06/28 11:47:00,195.7,196.3,197.0,28.192,29.017,29.91,5.544,5.692,5.841,-0.186,-0.177,-0.166,5.55,5.697,5.845,59.954,59.961,59.968
2023/06/28 11:48:00,195.8,196.4,197.1,28.146,29.017,29.888,5.528,5.697,5.853,-0.187,-0.177,-0.167,5.534,5.701,5.856,59.956,59.967,59.977
2023/06/28 11:49:00,195.8,196.3,197.0,28.112,29.017,29.865,5.528,5.695,5.85,-0.188,-0.176,-0.165,5.533,5.699,5.854,59.96,59.968,59.975
2023/06/28 11:50:00,195.8,196.5,197.2,28.032,29.028,29.853,5.519,5.7,5.857,-0.186,-0.177,-0.167,5.524,5.705,5.863,59.954,59.958,59.965
2023/06/28 11:51:00,195.9,196.5,197.2,28.272,29.017,29.865,5.569,5.701,5.863,-0.187,-0.177,-0.166,5.574,5.705,5.866,59.957,59.964,59.972
2023/06/28 11:52:00,196.0,196.6,197.3,28.181,29.04,29.888,5.557,5.707,5.866,-0.187,-0.177,-0.167,5.561,5.711,5.871,59.956,59.97,59.982
2023/06/28 11:53:00,195.9,196.5,197.1,28.204,29.04,29.922,5.549,5.703,5.859,-0.185,-0.177,-0.165,5.553,5.708,5.862,59.96,59.97,59.981
2023/06/28 11:54:00,195.8,196.4,197.0,28.032,29.005,29.933,5.532,5.696,5.859,-0.187,-0.177,-0.166,5.537,5.7,5.863,59.96,59.972,59.985
2023/06/28 11:55:00,196.1,196.6,197.2,28.032,28.994,29.91,5.517,5.697,5.863,-0.19,-0.177,-0.166,5.521,5.702,5.867,59.966,59.976,59.985
2023/06/28 11:56:00,195.9,196.5,197.1,28.158,29.005,29.945,5.541,5.696,5.857,-0.187,-0.177,-0.166,5.546,5.7,5.86,59.974,59.981,59.99
2023/06/28 11:57:00,196.0,196.6,197.3,28.112,29.028,29.968,5.549,5.705,5.874,-0.188,-0.177,-0.166,5.555,5.71,5.878,59.977,59.984,59.995
2023/06/28 11:58:00,195.9,196.6,197.3,28.169,29.005,29.956,5.542,5.7,5.877,-0.188,-0.178,-0.165,5.547,5.704,5.881,59.992,59.999,60.006
2023/06/28 11:59:00,196.1,196.8,197.5,28.112,29.017,29.956,5.54,5.707,5.879,-0.187,-0.178,-0.165,5.546,5.712,5.883,59.983,60.0,60.013
2023/06/28 12:00:00,196.3,197.0,197.6,28.181,29.04,30.014,5.558,5.716,5.877,-0.188,-0.178,-0.168,5.562,5.72,5.882,59.974,60.0,60.018
2023/06/28 12:01:00,196.2,196.8,197.4,28.066,29.017,29.933,5.527,5.707,5.874,-0.189,-0.178,-0.166,5.533,5.711,5.878,60.011,60.018,60.03
2023/06/28 12:02:00,196.0,196.7,197.5,27.837,28.983,29.945,5.483,5.7,5.862,-0.192,-0.178,-0.166,5.488,5.704,5.867,59.996,60.013,60.027
2023/06/28 12:03:00,196.1,196.7,197.4,27.94,28.983,29.922,5.504,5.7,5.864,-0.191,-0.178,-0.166,5.509,5.704,5.869,60.011,60.02,60.029
2023/06/28 12:04:00,196.0,196.7,197.5,27.94,28.994,30.036,5.496,5.701,5.887,-0.189,-0.178,-0.166,5.502,5.705,5.89,60.006,60.021,60.034
2023/06/28 12:05:00,196.2,196.7,197.4,28.238,28.983,29.922,5.558,5.7,5.878,-0.188,-0.178,-0.168,5.563,5.704,5.881,59.998,60.02,60.03
2023/06/28 12:06:00,196.3,196.8,197.4,28.204,28.983,29.945,5.573,5.702,5.876,-0.188,-0.179,-0.166,5.578,5.706,5.879,60.012,60.021,60.038
2023/06/28 12:07:00,196.3,196.9,197.4,28.204,28.994,29.956,5.562,5.706,5.878,-0.188,-0.179,-0.167,5.566,5.711,5.88,60.009,60.023,60.034
2023/06/28 12:08:00,196.4,196.8,197.4,28.284,28.971,29.888,5.57,5.7,5.875,-0.185,-0.178,-0.167,5.575,5.705,5.879,60.002,60.014,60.026
2023/06/28 12:09:00,196.3,196.9,197.6,27.997,28.994,29.91,5.516,5.706,5.868,-0.187,-0.178,-0.166,5.52,5.711,5.873,60.001,60.01,60.025
2023/06/28 12:10:00,196.2,196.9,197.5,27.688,28.971,29.945,5.475,5.7,5.876,-0.195,-0.179,-0.167,5.48,5.705,5.882,60.002,60.011,60.022
2023/06/28 12:11:00,196.3,196.9,197.4,28.1,28.971,29.922,5.546,5.701,5.876,-0.188,-0.179,-0.167,5.55,5.706,5.88,59.984,60.001,60.021
2023/06/28 12:12:00,196.1,196.7,197.3,28.272,28.983,29.945,5.566,5.7,5.874,-0.187,-0.178,-0.168,5.57,5.705,5.879,59.991,60.001,60.022
2023/06/28 12:13:00,196.2,196.8,197.4,28.158,28.96,29.956,5.541,5.696,5.874,-0.188,-0.179,-0.168,5.547,5.701,5.877,59.993,59.998,60.004
2023/06/28 12:14:00,196.1,196.6,197.2,28.272,28.971,29.865,5.562,5.694,5.856,-0.186,-0.178,-0.167,5.567,5.699,5.86,59.986,59.996,60.008
2023/06/28 12:15:00,196.2,196.7,197.3,27.997,28.971,29.922,5.519,5.695,5.865,-0.188,-0.178,-0.168,5.524,5.7,5.869,59.981,59.997,60.016
2023/06/28 12:16:00,196.1,196.6,197.2,28.135,28.983,29.933,5.539,5.695,5.867,-0.187,-0.178,-0.166,5.543,5.7,5.872,59.983,59.993,60.012
2023/06/28 12:17:00,196.1,196.7,197.2,28.284,28.983,30.014,5.56,5.697,5.876,-0.185,-0.178,-0.167,5.564,5.701,5.879,59.971,59.99,60.001
2023/06/28 12:18:00,195.9,196.6,197.2,28.295,28.983,30.071,5.557,5.695,5.875,-0.186,-0.178,-0.166,5.561,5.7,5.878,59.981,59.991,60.011
2023/06/28 12:19:00,196.1,196.5,197.1,28.352,28.994,29.807,5.576,5.695,5.846,-0.184,-0.177,-0.169,5.581,5.699,5.849,59.98,59.99,60.007
2023/06/28 12:20:00,195.8,196.4,197.2,28.02,29.005,29.59,5.506,5.693,5.809,-0.188,-0.177,-0.17,5.511,5.698,5.813,59.974,59.988,60.001
2023/06/28 12:21:00,196.1,196.5,197.2,28.261,29.005,29.693,5.559,5.697,5.823,-0.186,-0.177,-0.169,5.565,5.702,5.827,59.967,59.973,59.982
2023/06/28 12:22:00,195.8,196.4,197.0,28.238,29.005,29.922,5.551,5.695,5.859,-0.186,-0.177,-0.168,5.556,5.7,5.864,59.962,59.969,59.977
2023/06/28 12:23:00,195.7,196.3,197.0,28.043,29.028,29.865,5.541,5.695,5.852,-0.186,-0.177,-0.168,5.547,5.699,5.855,59.959,59.981,60.006
2023/06/28 12:24:00,195.8,196.4,197.1,28.204,29.017,29.475,5.54,5.695,5.784,-0.185,-0.177,-0.171,5.545,5.7,5.787,59.978,59.987,60.0
2023/06/28 12:25:00,195.9,196.5,197.1,27.986,29.017,29.487,5.506,5.698,5.779,-0.187,-0.177,-0.17,5.511,5.702,5.784,59.979,59.99,60.005
2023/06/28 12:26:00,195.8,196.4,197.1,28.272,29.04,29.624,5.573,5.701,5.803,-0.186,-0.176,-0.17,5.577,5.705,5.808,59.981,59.991,60.004
2023/06/28 12:27:00,195.8,196.4,197.0,28.192,29.028,29.555,5.546,5.7,5.797,-0.186,-0.176,-0.17,5.549,5.704,5.801,59.977,59.989,59.996
2023/06/28 12:28:00,195.9,196.4,197.0,27.997,29.04,29.498,5.503,5.701,5.783,-0.187,-0.176,-0.17,5.506,5.705,5.787,59.982,59.991,59.999
2023/06/28 12:29:00,195.9,196.5,197.1,28.078,29.051,29.578,5.521,5.704,5.808,-0.185,-0.176,-0.17,5.527,5.708,5.812,59.99,59.999,60.007
2023/06/28 12:30:00,195.9,196.4,197.0,28.261,29.051,29.865,5.552,5.703,5.859,-0.186,-0.176,-0.167,5.556,5.707,5.863,59.982,59.993,59.998
2023/06/28 12:31:00,195.8,196.3,196.9,28.135,29.051,29.567,5.516,5.7,5.796,-0.187,-0.176,-0.169,5.521,5.705,5.798,59.976,59.988,59.994
2023/06/28 12:32:00,195.8,196.3,197.1,28.089,29.063,29.658,5.528,5.701,5.792,-0.187,-0.176,-0.168,5.532,5.706,5.796,59.974,59.984,59.993
2023/06/28 12:33:00,195.9,196.4,197.0,28.078,29.051,29.796,5.52,5.702,5.835,-0.188,-0.176,-0.166,5.525,5.707,5.84,59.975,59.991,60.017
2023/06/28 12:34:00,195.7,196.3,197.0,27.86,29.074,29.613,5.48,5.704,5.791,-0.192,-0.175,-0.167,5.485,5.708,5.797,59.972,59.983,59.998
2023/06/28 12:35:00,195.8,196.3,197.1,28.192,29.063,29.658,5.547,5.704,5.814,-0.186,-0.176,-0.169,5.552,5.708,5.816,59.97,59.981,59.994
2023/06/28 12:36:00,195.8,196.4,197.0,28.169,29.074,29.567,5.538,5.706,5.799,-0.186,-0.176,-0.17,5.542,5.711,5.803,59.968,59.983,59.995
2023/06/28 12:37:00,195.8,196.3,197.0,28.226,29.063,29.567,5.55,5.701,5.799,-0.187,-0.175,-0.168,5.554,5.706,5.804,59.97,59.98,59.989
2023/06/28 12:38:00,195.6,196.2,196.9,28.215,29.063,29.624,5.543,5.699,5.801,-0.186,-0.175,-0.168,5.547,5.703,5.805,59.966,59.983,59.993
2023/06/28 12:39:00,195.6,196.2,196.9,28.1,29.074,29.693,5.526,5.701,5.808,-0.187,-0.175,-0.167,5.53,5.706,5.811,59.965,59.974,59.988
