Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2023/09/13 08:49:00,198.5,199.6,200.6,29.361,29.647,29.956,5.84,5.909,5.967,-0.288,-0.271,-0.259,5.85,5.918,5.976,59.993,60.012,60.024
2023/09/13 08:50:00,199.8,200.3,200.8,29.361,29.647,29.933,5.87,5.931,5.982,-0.29,-0.273,-0.257,5.879,5.94,5.991,59.989,60.007,60.018
2023/09/13 08:51:00,199.7,200.4,201.0,29.361,29.647,29.922,5.875,5.934,5.982,-0.289,-0.272,-0.257,5.883,5.943,5.992,59.979,59.994,60.011
2023/09/13 08:52:00,199.9,200.6,201.2,29.395,29.681,29.979,5.894,5.946,6.0,-0.287,-0.272,-0.259,5.903,5.955,6.009,59.985,59.993,60.004
2023/09/13 08:53:00,199.9,200.5,201.1,29.418,29.693,30.014,5.893,5.946,6.004,-0.288,-0.27,-0.257,5.902,5.955,6.014,59.992,60.001,60.011
2023/09/13 08:54:00,199.4,200.3,201.1,29.429,29.704,30.014,5.888,5.943,6.0,-0.284,-0.269,-0.254,5.897,5.952,6.009,59.991,60.004,60.016
2023/09/13 08:55:00,199.2,200.3,201.1,29.441,29.716,30.002,5.878,5.944,5.987,-0.281,-0.267,-0.252,5.888,5.953,5.997,59.996,60.005,60.017
2023/09/13 08:56:00,199.7,200.3,201.0,29.429,29.716,30.002,5.889,5.944,6.006,-0.28,-0.266,-0.252,5.898,5.953,6.014,59.993,60.002,60.012
2023/09/13 08:57:00,199.3,200.0,200.7,29.383,29.704,30.002,5.866,5.934,5.996,-0.278,-0.265,-0.248,5.875,5.942,6.004,59.984,59.998,60.008
2023/09/13 08:58:00,199.2,200.1,200.7,29.429,29.704,29.991,5.876,5.937,5.992,-0.281,-0.266,-0.25,5.886,5.946,6.0,59.981,59.994,60.004
2023/09/13 08:59:00,199.4,200.0,200.8,29.418,29.716,30.002,5.882,5.936,5.997,-0.28,-0.264,-0.25,5.891,5.945,6.005,59.988,60.014,60.034
2023/09/13 09:00:00,199.3,200.0,200.7,29.406,29.716,30.014,5.881,5.936,5.998,-0.28,-0.264,-0.25,5.889,5.945,6.007,59.982,60.001,60.015
2023/09/13 09:01:00,199.5,200.1,200.8,29.429,29.727,29.979,5.878,5.941,5.989,-0.279,-0.265,-0.25,5.887,5.949,5.999,59.993,60.002,60.012
2023/09/13 09:02:00,199.3,200.0,200.6,29.429,29.727,30.036,5.876,5.938,5.987,-0.276,-0.263,-0.25,5.884,5.946,5.997,59.979,59.991,60.001
2023/09/13 09:03:00,199.1,199.9,200.5,29.441,29.727,30.025,5.878,5.936,5.99,-0.275,-0.262,-0.248,5.886,5.945,5.999,59.979,59.997,60.01
2023/09/13 09:04:00,198.8,199.6,200.4,29.406,29.716,30.036,5.866,5.926,5.978,-0.275,-0.261,-0.247,5.874,5.935,5.986,59.985,59.989,59.995
2023/09/13 09:05:00,199.1,199.8,200.4,29.441,29.716,30.014,5.876,5.93,5.989,-0.278,-0.262,-0.249,5.884,5.938,5.998,59.986,59.997,60.01
2023/09/13 09:06:00,199.1,199.9,200.6,29.395,29.716,30.002,5.867,5.932,5.982,-0.277,-0.262,-0.247,5.875,5.941,5.989,59.986,60.006,60.02
2023/09/13 09:07:00,199.5,200.1,200.9,29.395,29.716,30.014,5.886,5.94,5.987,-0.279,-0.262,-0.247,5.894,5.949,5.996,59.983,59.996,60.007
2023/09/13 09:08:00,199.7,200.4,201.0,29.418,29.727,30.048,5.889,5.949,5.999,-0.279,-0.263,-0.25,5.898,5.958,6.008,59.986,60.003,60.016
2023/09/13 09:09:00,199.4,200.1,200.7,29.464,29.727,30.036,5.885,5.942,6.003,-0.276,-0.262,-0.247,5.896,5.951,6.011,59.996,60.013,60.03
2023/09/13 09:10:00,199.7,200.3,200.8,29.475,29.739,30.048,5.891,5.947,6.01,-0.276,-0.262,-0.246,5.9,5.956,6.019,60.004,60.017,60.032
2023/09/13 09:11:00,199.4,200.1,200.8,29.429,29.739,30.014,5.883,5.943,5.997,-0.277,-0.261,-0.247,5.892,5.952,6.006,59.993,60.007,60.02
2023/09/13 09:12:00,199.6,200.2,200.8,29.418,29.727,30.025,5.889,5.944,6.002,-0.275,-0.261,-0.245,5.897,5.952,6.01,59.991,60.008,60.021
2023/09/13 09:13:00,199.6,200.1,200.6,29.441,29.727,30.025,5.889,5.942,5.99,-0.276,-0.26,-0.247,5.898,5.951,5.997,59.994,60.002,60.015
2023/09/13 09:14:00,199.5,200.0,200.6,29.395,29.739,30.025,5.878,5.94,5.997,-0.275,-0.26,-0.246,5.886,5.949,6.005,60.001,60.012,60.018
2023/09/13 09:15:00,199.3,199.9,200.5,29.429,29.739,30.048,5.876,5.937,5.994,-0.275,-0.259,-0.245,5.883,5.946,6.002,60.002,60.014,60.032
2023/09/13 09:16:00,199.2,199.8,200.4,29.441,29.739,30.036,5.879,5.935,5.984,-0.274,-0.258,-0.241,5.887,5.944,5.992,60.006,60.014,60.024
2023/09/13 09:17:00,198.9,199.6,200.3,29.429,29.739,30.048,5.872,5.93,5.989,-0.27,-0.256,-0.244,5.881,5.938,5.999,59.994,60.003,60.012
2023/09/13 09:18:00,199.1,199.7,200.3,29.452,29.739,30.036,5.885,5.932,5.984,-0.27,-0.256,-0.241,5.893,5.94,5.993,59.992,60.001,60.013
2023/09/13 09:19:00,199.1,199.8,200.5,29.418,29.727,30.014,5.877,5.933,5.988,-0.272,-0.257,-0.245,5.886,5.941,5.996,60.008,60.014,60.019
2023/09/13 09:20:00,199.1,199.8,200.4,29.418,29.739,30.036,5.865,5.934,5.988,-0.271,-0.257,-0.243,5.873,5.942,5.997,59.998,60.01,60.018
2023/09/13 09:21:00,199.1,199.6,200.1,29.406,29.727,30.025,5.875,5.927,5.978,-0.276,-0.257,-0.239,5.883,5.935,5.987,59.999,60.017,60.025
2023/09/13 09:22:00,199.0,199.7,200.3,29.441,29.727,30.036,5.874,5.93,5.989,-0.274,-0.257,-0.244,5.882,5.939,5.998,59.996,60.015,60.027
2023/09/13 09:23:00,199.2,199.8,200.4,29.441,29.739,30.059,5.876,5.935,5.995,-0.272,-0.257,-0.24,5.884,5.944,6.002,60.01,60.017,60.025
2023/09/13 09:24:00,199.3,199.7,200.3,29.429,29.739,30.059,5.879,5.934,5.993,-0.27,-0.256,-0.241,5.889,5.942,6.0,60.016,60.028,60.036
2023/09/13 09:25:00,198.9,199.6,200.2,29.452,29.75,30.036,5.87,5.929,5.983,-0.273,-0.256,-0.24,5.881,5.938,5.991,60.009,60.024,60.039
2023/09/13 09:26:00,198.1,199.6,200.3,29.452,29.739,30.025,5.874,5.93,5.99,-0.273,-0.256,-0.242,5.884,5.938,5.997,60.02,60.031,60.043
2023/09/13 09:27:00,198.8,199.6,200.2,29.429,29.739,30.059,5.874,5.931,5.991,-0.27,-0.255,-0.241,5.883,5.939,5.998,60.024,60.033,60.042
2023/09/13 09:28:00,199.4,199.8,200.4,29.464,29.739,30.025,5.882,5.937,5.995,-0.271,-0.256,-0.241,5.889,5.945,6.003,60.02,60.028,60.043
2023/09/13 09:29:00,198.9,199.6,200.3,29.441,29.75,30.025,5.876,5.931,5.987,-0.27,-0.255,-0.241,5.883,5.94,5.996,60.016,60.023,60.031
2023/09/13 09:30:00,199.1,199.6,200.1,29.464,29.75,30.048,5.872,5.931,5.985,-0.272,-0.254,-0.24,5.882,5.939,5.993,60.013,60.027,60.037
2023/09/13 09:31:00,198.9,199.5,200.1,29.487,29.75,30.036,5.88,5.929,5.989,-0.269,-0.254,-0.241,5.888,5.937,5.998,60.008,60.016,60.03
2023/09/13 09:32:00,198.9,199.7,200.3,29.475,29.75,30.048,5.878,5.933,5.987,-0.271,-0.254,-0.241,5.886,5.941,5.997,60.01,60.022,60.031
2023/09/13 09:33:00,198.7,199.4,200.1,29.452,29.75,30.036,5.862,5.927,5.991,-0.268,-0.253,-0.239,5.871,5.935,5.999,59.994,60.007,60.023
2023/09/13 09:34:00,197.6,199.2,200.2,29.475,29.75,30.014,5.832,5.92,5.987,-0.267,-0.253,-0.239,5.839,5.928,5.997,59.997,60.01,60.022
2023/09/13 09:35:00,197.1,197.7,198.4,29.441,29.739,30.025,5.82,5.873,5.927,-0.271,-0.254,-0.238,5.829,5.881,5.935,59.999,60.01,60.017
2023/09/13 09:36:00,197.1,197.6,198.1,29.418,29.739,30.059,5.817,5.871,5.919,-0.268,-0.253,-0.238,5.827,5.879,5.928,60.0,60.007,60.013
2023/09/13 09:37:00,197.1,197.6,198.1,29.475,29.727,30.071,5.819,5.868,5.932,-0.266,-0.252,-0.236,5.827,5.876,5.941,59.995,60.002,60.01
2023/09/13 09:38:00,197.1,197.5,198.1,29.441,29.727,30.036,5.81,5.865,5.918,-0.268,-0.253,-0.239,5.819,5.873,5.925,60.004,60.012,60.021
2023/09/13 09:39:00,197.1,197.7,198.3,29.464,29.739,30.048,5.815,5.871,5.925,-0.268,-0.253,-0.239,5.822,5.879,5.932,59.999,60.011,60.025
2023/09/13 09:40:00,197.1,197.7,198.3,29.418,29.739,30.025,5.821,5.873,5.928,-0.264,-0.252,-0.238,5.828,5.881,5.935,59.988,59.996,60.011
2023/09/13 09:41:00,196.5,197.3,198.0,29.441,29.739,30.048,5.803,5.861,5.915,-0.264,-0.251,-0.234,5.811,5.869,5.924,60.002,60.01,60.02
2023/09/13 09:42:00,196.9,197.5,198.1,29.418,29.739,30.025,5.812,5.868,5.922,-0.266,-0.25,-0.237,5.82,5.875,5.929,59.986,59.999,60.007
2023/09/13 09:43:00,197.1,197.6,198.3,29.452,29.739,30.025,5.81,5.871,5.925,-0.271,-0.252,-0.237,5.819,5.879,5.933,59.991,60.014,60.031
2023/09/13 09:44:00,196.9,197.5,198.3,29.452,29.739,30.036,5.813,5.867,5.926,-0.267,-0.251,-0.235,5.821,5.875,5.933,60.0,60.015,60.026
2023/09/13 09:45:00,197.1,197.5,198.1,29.441,29.739,30.025,5.812,5.867,5.927,-0.266,-0.251,-0.235,5.821,5.875,5.934,59.997,60.012,60.024
2023/09/13 09:46:00,197.0,197.5,198.1,29.429,29.739,30.059,5.81,5.869,5.926,-0.268,-0.251,-0.238,5.817,5.877,5.934,59.991,60.005,60.016
2023/09/13 09:47:00,196.6,197.4,198.1,29.429,29.739,30.048,5.806,5.864,5.92,-0.264,-0.25,-0.238,5.813,5.872,5.927,59.994,60.009,60.023
2023/09/13 09:48:00,196.6,197.3,197.8,29.429,29.739,30.094,5.8,5.861,5.911,-0.265,-0.251,-0.239,5.808,5.869,5.92,59.994,60.0,60.007
2023/09/13 09:49:00,196.4,197.3,198.0,29.429,29.739,30.048,5.798,5.861,5.92,-0.268,-0.25,-0.235,5.804,5.868,5.928,59.991,60.008,60.018
2023/09/13 09:50:00,196.9,197.4,198.0,29.441,29.739,30.048,5.815,5.865,5.917,-0.269,-0.25,-0.236,5.823,5.873,5.925,59.996,60.014,60.028
2023/09/13 09:51:00,196.6,197.3,198.0,29.452,29.739,30.014,5.807,5.863,5.919,-0.266,-0.25,-0.236,5.816,5.87,5.927,59.991,60.011,60.033
2023/09/13 09:52:00,196.8,197.4,197.9,29.452,29.739,30.048,5.806,5.864,5.923,-0.265,-0.25,-0.237,5.815,5.871,5.931,60.015,60.024,60.037
2023/09/13 09:53:00,196.5,197.2,197.8,29.441,29.75,30.036,5.787,5.86,5.916,-0.267,-0.249,-0.233,5.794,5.868,5.923,60.015,60.026,60.037
2023/09/13 09:54:00,196.8,197.3,197.9,29.452,29.75,30.048,5.805,5.864,5.919,-0.265,-0.25,-0.235,5.812,5.872,5.927,60.022,60.032,60.039
2023/09/13 09:55:00,196.6,197.3,197.9,29.441,29.739,30.048,5.805,5.862,5.922,-0.264,-0.25,-0.233,5.812,5.869,5.928,60.008,60.018,60.028
2023/09/13 09:56:00,196.8,197.3,197.9,29.429,29.739,30.036,5.806,5.861,5.912,-0.269,-0.25,-0.234,5.815,5.869,5.92,60.019,60.027,60.038
2023/09/13 09:57:00,196.8,197.4,198.0,29.475,29.739,30.036,5.81,5.865,5.92,-0.266,-0.25,-0.234,5.818,5.873,5.927,60.013,60.027,60.039
2023/09/13 09:58:00,196.9,197.4,197.9,29.464,29.75,30.036,5.806,5.866,5.919,-0.266,-0.25,-0.233,5.813,5.874,5.926,60.011,60.02,60.027
2023/09/13 09:59:00,196.7,197.4,197.9,29.452,29.75,30.036,5.811,5.865,5.926,-0.265,-0.249,-0.233,5.819,5.873,5.934,60.01,60.02,60.032
2023/09/13 10:00:00,196.7,197.4,198.0,29.418,29.75,30.048,5.806,5.866,5.924,-0.265,-0.249,-0.237,5.813,5.874,5.932,59.984,60.012,60.029
2023/09/13 10:01:00,196.9,197.5,198.0,29.441,29.739,30.048,5.805,5.867,5.922,-0.264,-0.25,-0.235,5.812,5.874,5.931,59.995,60.009,60.022
2023/09/13 10:02:00,196.9,197.5,198.0,29.441,29.739,30.082,5.815,5.867,5.932,-0.266,-0.25,-0.236,5.822,5.875,5.941,59.98,59.995,60.009
2023/09/13 10:03:00,197.0,197.5,198.1,29.464,29.739,30.014,5.811,5.869,5.927,-0.265,-0.25,-0.236,5.82,5.877,5.937,59.997,60.005,60.016
2023/09/13 10:04:00,197.3,197.7,198.3,29.464,29.75,30.048,5.815,5.874,5.926,-0.265,-0.25,-0.234,5.824,5.882,5.935,59.997,60.007,60.015
2023/09/13 10:05:00,196.7,197.6,198.2,29.429,29.75,30.059,5.813,5.871,5.929,-0.269,-0.25,-0.235,5.823,5.879,5.937,59.987,60.006,60.018
2023/09/13 10:06:00,197.0,197.4,198.0,29.475,29.75,30.048,5.814,5.868,5.927,-0.267,-0.249,-0.233,5.821,5.876,5.936,59.986,60.001,60.01
2023/09/13 10:07:00,197.1,197.5,198.0,29.464,29.739,30.082,5.816,5.869,5.92,-0.266,-0.249,-0.235,5.825,5.876,5.928,59.986,60.001,60.013
2023/09/13 10:08:00,196.9,198.5,200.6,21.777,26.76,30.048,4.348,5.299,5.918,-0.304,-0.265,-0.236,4.361,5.309,5.926,59.977,59.986,60.002
2023/09/13 10:09:00,199.1,199.8,200.8,21.731,22.063,22.373,4.352,4.398,4.453,-0.306,-0.288,-0.272,4.363,4.411,4.465,59.976,59.984,59.995
2023/09/13 10:10:00,199.1,202.6,204.0,15.305,16.645,22.35,3.098,3.348,4.442,-0.355,-0.332,-0.277,3.123,3.37,4.455,59.969,59.986,60.001
2023/09/13 10:11:00,203.0,203.5,204.0,15.27,15.522,15.751,3.089,3.137,3.179,-0.36,-0.343,-0.33,3.113,3.161,3.203,59.968,59.983,59.993
2023/09/13 10:12:00,203.1,204.4,205.4,12.166,13.392,15.763,2.462,2.708,3.186,-0.372,-0.353,-0.326,2.496,2.738,3.208,59.982,60.002,60.012
2023/09/13 10:13:00,204.0,204.7,205.3,12.154,12.383,12.624,2.459,2.502,2.55,-0.371,-0.358,-0.345,2.492,2.535,2.582,59.983,60.001,60.022
2023/09/13 10:14:00,204.3,204.7,205.3,12.177,12.383,12.613,2.464,2.504,2.549,-0.372,-0.359,-0.347,2.496,2.537,2.581,60.008,60.016,60.028
2023/09/13 10:15:00,0.0,88.3,209.3,0.0,3.906,12.624,-0.0,0.785,2.545,-0.375,-0.141,0.0,0.0,0.805,2.579,59.99,59.997,60.008
2023/09/13 10:16:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.998,59.998,59.998
2023/09/13 10:17:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:18:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:19:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:20:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:21:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:22:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:23:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:24:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:25:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:26:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:27:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:28:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:29:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:30:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:31:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:32:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:33:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:34:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:35:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:36:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/13 10:37:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
