Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2023/08/25 10:10:00,198.8,199.3,199.8,30.151,30.323,30.472,6.014,6.04,6.074,0.104,0.116,0.128,6.021,6.046,6.079,59.999,60.007,60.014
2023/08/25 10:11:00,198.6,199.2,199.7,30.174,30.334,30.46,6.006,6.036,6.066,0.103,0.116,0.129,6.011,6.043,6.072,59.997,60.006,60.017
2023/08/25 10:12:00,198.5,199.0,199.6,30.185,30.346,30.46,6.007,6.033,6.062,0.105,0.116,0.13,6.013,6.039,6.07,59.999,60.005,60.013
2023/08/25 10:13:00,198.6,199.1,199.6,30.185,30.334,30.472,6.006,6.036,6.064,0.105,0.118,0.13,6.013,6.042,6.071,59.99,60.004,60.018
2023/08/25 10:14:00,198.6,199.1,199.6,30.208,30.346,30.472,6.008,6.035,6.063,0.106,0.117,0.129,6.013,6.042,6.07,59.995,60.001,60.008
2023/08/25 10:15:00,198.6,199.1,199.7,30.185,30.334,30.46,5.999,6.036,6.062,0.106,0.116,0.128,6.004,6.042,6.07,59.987,60.003,60.018
2023/08/25 10:16:00,198.7,199.2,199.6,30.185,30.334,30.472,6.008,6.038,6.063,0.106,0.117,0.129,6.013,6.044,6.072,59.984,59.998,60.008
2023/08/25 10:17:00,198.5,199.0,199.7,30.208,30.346,30.472,6.007,6.034,6.068,0.102,0.117,0.131,6.016,6.041,6.073,59.978,59.993,60.005
2023/08/25 10:18:00,198.0,198.9,199.5,28.169,30.334,30.472,5.593,6.029,6.058,0.103,0.116,0.13,5.598,6.035,6.065,59.957,59.974,59.995
2023/08/25 10:19:00,198.5,199.0,199.6,30.208,30.346,30.46,6.007,6.034,6.059,0.106,0.117,0.129,6.012,6.04,6.067,59.973,59.983,59.989
2023/08/25 10:20:00,198.6,199.2,199.8,30.162,30.334,30.46,6.005,6.039,6.066,0.107,0.117,0.129,6.009,6.045,6.075,59.975,59.99,60.004
2023/08/25 10:21:00,198.7,199.2,199.8,30.174,30.334,30.46,6.008,6.038,6.07,0.103,0.116,0.129,6.012,6.044,6.078,59.989,60.001,60.016
2023/08/25 10:22:00,198.8,199.3,199.8,30.151,30.334,30.46,6.011,6.041,6.067,0.105,0.117,0.128,6.016,6.048,6.076,60.004,60.014,60.023
2023/08/25 10:23:00,198.6,199.2,199.6,30.185,30.334,30.472,6.008,6.038,6.064,0.105,0.117,0.129,6.014,6.044,6.072,60.004,60.014,60.024
2023/08/25 10:24:00,198.5,199.0,199.5,30.22,30.346,30.483,6.006,6.033,6.061,0.106,0.117,0.132,6.011,6.04,6.069,60.004,60.013,60.021
2023/08/25 10:25:00,198.7,199.1,199.6,30.185,30.346,30.472,6.012,6.037,6.063,0.106,0.118,0.129,6.018,6.044,6.071,60.013,60.021,60.03
2023/08/25 10:26:00,198.7,199.2,199.7,30.185,30.346,30.46,6.011,6.038,6.065,0.107,0.118,0.131,6.017,6.044,6.071,60.014,60.022,60.032
2023/08/25 10:27:00,198.5,199.0,199.6,30.208,30.346,30.46,6.009,6.035,6.061,0.106,0.117,0.128,6.015,6.041,6.067,60.009,60.02,60.034
2023/08/25 10:28:00,198.4,199.0,199.5,30.208,30.346,30.472,6.004,6.033,6.059,0.106,0.118,0.13,6.01,6.04,6.067,60.001,60.017,60.029
2023/08/25 10:29:00,198.3,198.8,199.4,30.254,30.357,30.46,6.005,6.031,6.06,0.103,0.116,0.131,6.012,6.038,6.066,60.008,60.022,60.033
2023/08/25 10:30:00,198.2,198.8,199.4,30.231,30.357,30.472,6.0,6.03,6.054,0.105,0.117,0.129,6.006,6.036,6.062,60.009,60.02,60.027
2023/08/25 10:31:00,198.3,198.8,199.4,30.243,30.357,30.46,6.007,6.03,6.058,0.103,0.117,0.129,6.012,6.037,6.066,60.016,60.024,60.033
2023/08/25 10:32:00,198.4,198.8,199.3,30.231,30.357,30.472,6.005,6.032,6.059,0.107,0.115,0.127,6.012,6.038,6.064,60.013,60.02,60.027
2023/08/25 10:33:00,198.3,198.8,199.3,30.254,30.357,30.46,6.008,6.031,6.06,0.107,0.116,0.127,6.014,6.037,6.065,60.01,60.026,60.039
2023/08/25 10:34:00,198.3,198.7,199.3,30.243,30.357,30.449,6.005,6.029,6.056,0.107,0.117,0.13,6.011,6.035,6.062,60.011,60.02,60.031
2023/08/25 10:35:00,198.2,198.6,199.3,29.865,30.357,30.472,5.935,6.027,6.051,0.106,0.117,0.129,5.943,6.033,6.057,60.01,60.021,60.035
2023/08/25 10:36:00,198.2,198.7,199.3,29.876,30.357,30.472,5.927,6.029,6.055,0.107,0.117,0.13,5.934,6.036,6.061,60.018,60.028,60.039
2023/08/25 10:37:00,198.3,198.8,199.3,30.231,30.357,30.472,6.008,6.031,6.054,0.106,0.118,0.134,6.013,6.037,6.062,60.017,60.028,60.038
2023/08/25 10:38:00,198.4,198.8,199.3,30.231,30.357,30.472,6.009,6.032,6.055,0.106,0.117,0.128,6.014,6.038,6.061,60.006,60.017,60.026
2023/08/25 10:39:00,198.1,198.8,199.4,30.208,30.357,30.472,6.003,6.03,6.056,0.104,0.116,0.127,6.008,6.036,6.064,59.993,60.012,60.028
2023/08/25 10:40:00,198.2,198.7,199.4,30.231,30.357,30.483,6.001,6.027,6.056,0.105,0.116,0.128,6.006,6.034,6.063,59.993,60.003,60.017
2023/08/25 10:41:00,198.1,198.5,199.0,30.266,30.369,30.46,5.998,6.022,6.049,0.106,0.115,0.128,6.003,6.029,6.056,59.981,59.993,60.013
2023/08/25 10:42:00,197.9,198.6,199.2,29.865,30.357,30.472,5.926,6.024,6.054,0.106,0.116,0.129,5.933,6.03,6.06,59.977,59.991,60.003
2023/08/25 10:43:00,197.8,198.5,199.0,29.888,30.369,30.483,5.931,6.023,6.045,0.106,0.116,0.128,5.937,6.029,6.053,59.969,59.983,59.996
2023/08/25 10:44:00,198.2,198.6,199.1,30.266,30.357,30.472,6.002,6.027,6.053,0.107,0.116,0.129,6.007,6.033,6.06,59.977,59.985,59.993
2023/08/25 10:45:00,198.1,198.6,199.2,30.277,30.369,30.46,6.001,6.025,6.052,0.104,0.115,0.126,6.007,6.031,6.058,59.974,59.985,60.001
2023/08/25 10:46:00,198.1,198.6,199.2,30.277,30.369,30.472,5.998,6.027,6.053,0.104,0.116,0.129,6.009,6.033,6.061,59.985,59.997,60.009
2023/08/25 10:47:00,197.6,198.3,199.0,29.842,30.323,30.46,5.905,6.008,6.042,0.103,0.115,0.129,5.911,6.014,6.048,59.972,59.985,60.001
2023/08/25 10:48:00,197.9,198.5,199.1,29.865,30.357,30.472,5.918,6.021,6.05,0.106,0.117,0.131,5.927,6.027,6.057,59.974,59.988,60.007
2023/08/25 10:49:00,198.0,198.4,199.0,29.83,30.357,30.46,5.925,6.019,6.045,0.104,0.117,0.128,5.93,6.025,6.054,59.974,59.986,59.999
2023/08/25 10:50:00,197.9,198.4,199.0,29.853,30.357,30.472,5.927,6.02,6.046,0.104,0.116,0.127,5.934,6.026,6.051,59.977,59.984,59.991
2023/08/25 10:51:00,197.9,198.4,198.8,29.842,30.357,30.472,5.917,6.017,6.042,0.106,0.117,0.129,5.924,6.023,6.048,59.975,59.991,60.005
2023/08/25 10:52:00,198.0,198.5,199.0,29.819,30.369,30.472,5.935,6.022,6.048,0.104,0.117,0.129,5.941,6.028,6.057,59.985,59.994,60.003
2023/08/25 10:53:00,197.9,198.3,198.8,29.888,30.369,30.472,5.934,6.017,6.041,0.104,0.116,0.129,5.94,6.023,6.048,59.988,60.001,60.01
2023/08/25 10:54:00,197.9,198.4,199.0,29.865,30.357,30.472,5.924,6.016,6.046,0.107,0.117,0.131,5.929,6.023,6.051,59.982,59.996,60.011
2023/08/25 10:55:00,197.8,198.3,198.7,29.853,30.357,30.483,5.913,6.015,6.04,0.108,0.118,0.13,5.918,6.021,6.049,59.981,60.002,60.017
2023/08/25 10:56:00,197.8,198.3,198.9,29.888,30.369,30.472,5.925,6.019,6.047,0.105,0.117,0.131,5.932,6.025,6.055,59.995,60.003,60.013
2023/08/25 10:57:00,197.8,198.3,198.8,29.865,30.357,30.472,5.931,6.016,6.041,0.101,0.116,0.129,5.935,6.022,6.046,59.977,59.999,60.01
2023/08/25 10:58:00,197.7,198.3,198.9,29.83,30.334,30.472,5.915,6.01,6.043,0.102,0.118,0.133,5.921,6.016,6.05,59.965,59.983,59.998
2023/08/25 10:59:00,197.6,198.1,198.7,29.865,30.311,30.472,5.915,6.0,6.033,0.105,0.117,0.129,5.922,6.006,6.041,59.964,59.971,59.979
2023/08/25 11:00:00,197.5,198.0,198.5,29.853,30.266,30.472,5.915,5.99,6.03,0.106,0.117,0.129,5.921,5.996,6.036,59.961,59.981,59.997
2023/08/25 11:01:00,197.5,198.0,198.7,29.865,30.3,30.472,5.912,5.995,6.037,0.105,0.117,0.129,5.919,6.001,6.046,59.964,59.979,59.988
2023/08/25 11:02:00,197.7,198.1,198.6,29.865,30.288,30.46,5.912,5.995,6.03,0.107,0.117,0.13,5.918,6.001,6.037,59.973,59.979,59.987
2023/08/25 11:03:00,197.5,198.0,198.6,29.842,30.277,30.472,5.911,5.991,6.034,0.106,0.117,0.132,5.917,5.997,6.042,59.973,59.983,59.989
2023/08/25 11:04:00,197.5,198.0,198.7,29.865,30.323,30.472,5.914,6.0,6.036,0.104,0.117,0.13,5.92,6.006,6.043,59.977,59.992,60.008
2023/08/25 11:05:00,197.7,198.1,198.8,29.876,30.323,30.472,5.917,6.003,6.034,0.106,0.117,0.13,5.924,6.01,6.041,59.98,59.998,60.013
2023/08/25 11:06:00,197.8,198.3,198.8,29.853,30.369,30.483,5.926,6.017,6.041,0.109,0.118,0.131,5.934,6.023,6.047,59.979,60.0,60.017
2023/08/25 11:07:00,197.8,198.2,198.7,29.888,30.346,30.472,5.915,6.011,6.043,0.104,0.118,0.13,5.922,6.017,6.049,59.985,59.997,60.01
2023/08/25 11:08:00,197.9,198.3,198.7,29.865,30.357,30.472,5.921,6.015,6.038,0.107,0.117,0.129,5.927,6.021,6.045,59.98,59.988,60.0
2023/08/25 11:09:00,197.7,198.3,198.8,29.842,30.334,30.46,5.911,6.009,6.042,0.105,0.116,0.129,5.917,6.016,6.047,59.981,59.986,59.994
2023/08/25 11:10:00,198.0,198.4,198.8,29.853,30.369,30.46,5.928,6.019,6.041,0.107,0.118,0.131,5.935,6.025,6.048,59.975,59.985,59.992
2023/08/25 11:11:00,197.8,198.2,198.8,29.853,30.334,30.472,5.911,6.007,6.036,0.105,0.117,0.131,5.917,6.013,6.043,59.965,59.973,59.986
2023/08/25 11:12:00,197.9,198.3,198.7,29.819,30.346,30.472,5.919,6.015,6.041,0.105,0.118,0.131,5.924,6.021,6.046,59.964,59.979,59.991
2023/08/25 11:13:00,197.9,198.3,198.8,29.865,30.357,30.46,5.922,6.015,6.041,0.106,0.117,0.129,5.928,6.021,6.047,59.968,59.978,59.988
2023/08/25 11:14:00,198.0,198.4,198.8,29.853,30.334,30.472,5.912,6.013,6.041,0.105,0.117,0.129,5.918,6.019,6.05,59.975,59.983,59.993
2023/08/25 11:15:00,197.9,198.4,199.1,29.807,30.357,30.472,5.911,6.017,6.046,0.105,0.116,0.128,5.917,6.023,6.052,59.97,59.987,60.029
2023/08/25 11:16:00,197.9,198.3,198.8,29.876,30.357,30.46,5.922,6.015,6.042,0.109,0.117,0.129,5.93,6.021,6.048,59.979,59.998,60.029
2023/08/25 11:17:00,197.6,198.3,198.8,29.865,30.3,30.46,5.91,6.002,6.042,0.104,0.117,0.132,5.916,6.009,6.048,59.987,60.008,60.033
2023/08/25 11:18:00,197.9,198.3,198.7,29.853,30.334,30.46,5.918,6.009,6.038,0.105,0.117,0.13,5.925,6.016,6.044,60.002,60.016,60.027
2023/08/25 11:19:00,197.8,198.2,198.7,29.842,30.311,30.472,5.913,6.002,6.034,0.104,0.117,0.133,5.92,6.008,6.042,59.985,59.993,60.002
2023/08/25 11:20:00,197.8,198.4,198.9,29.853,30.357,30.472,5.924,6.018,6.045,0.108,0.117,0.129,5.929,6.024,6.052,59.987,60.001,60.016
2023/08/25 11:21:00,197.8,198.3,198.7,29.842,30.288,30.46,5.917,6.002,6.038,0.099,0.115,0.127,5.922,6.008,6.046,59.985,59.995,60.009
2023/08/25 11:22:00,197.7,198.2,198.8,29.807,30.277,30.472,5.913,5.997,6.039,0.106,0.116,0.128,5.92,6.004,6.046,59.995,60.007,60.019
2023/08/25 11:23:00,197.7,198.1,198.6,30.3,30.369,30.472,5.988,6.011,6.034,0.106,0.116,0.129,5.994,6.018,6.041,59.996,60.006,60.016
2023/08/25 11:24:00,197.8,198.3,198.8,29.853,30.357,30.472,5.927,6.017,6.041,0.106,0.117,0.13,5.932,6.024,6.049,60.0,60.018,60.032
2023/08/25 11:25:00,197.9,198.3,198.7,29.853,30.357,30.472,5.922,6.014,6.039,0.105,0.117,0.13,5.931,6.021,6.046,60.021,60.028,60.032
2023/08/25 11:26:00,197.8,198.3,198.8,29.83,30.334,30.472,5.914,6.011,6.042,0.103,0.117,0.13,5.922,6.018,6.047,60.018,60.025,60.035
2023/08/25 11:27:00,197.9,198.3,198.7,29.842,30.334,30.46,5.917,6.009,6.038,0.104,0.116,0.129,5.925,6.015,6.045,60.017,60.026,60.035
2023/08/25 11:28:00,197.7,198.2,198.6,29.842,30.334,30.46,5.913,6.006,6.032,0.106,0.117,0.128,5.92,6.012,6.041,60.015,60.024,60.032
2023/08/25 11:29:00,197.8,198.1,198.7,29.842,30.3,30.472,5.913,5.999,6.036,0.104,0.116,0.129,5.92,6.006,6.043,60.018,60.029,60.038
2023/08/25 11:30:00,197.6,198.3,199.0,29.83,30.346,30.46,5.92,6.014,6.047,0.105,0.116,0.13,5.924,6.02,6.054,60.028,60.038,60.058
2023/08/25 11:31:00,197.9,198.3,198.7,29.853,30.311,30.472,5.912,6.007,6.039,0.103,0.116,0.129,5.918,6.013,6.047,60.008,60.02,60.034
2023/08/25 11:32:00,197.9,198.3,198.7,29.83,30.334,30.46,5.921,6.012,6.039,0.106,0.116,0.129,5.927,6.018,6.046,60.006,60.02,60.03
2023/08/25 11:33:00,197.9,198.3,198.8,29.853,30.346,30.46,5.917,6.012,6.038,0.103,0.115,0.128,5.923,6.018,6.046,59.998,60.019,60.035
2023/08/25 11:34:00,197.4,198.1,198.8,29.865,30.3,30.46,5.908,5.998,6.039,0.106,0.116,0.13,5.915,6.005,6.043,59.99,60.002,60.016
2023/08/25 11:35:00,197.4,197.8,198.3,29.888,30.162,30.449,5.908,5.962,6.022,0.104,0.116,0.133,5.915,5.969,6.029,59.984,60.004,60.015
2023/08/25 11:36:00,197.4,198.0,198.5,29.888,30.277,30.46,5.912,5.989,6.029,0.106,0.115,0.129,5.918,5.995,6.035,59.979,59.992,59.997
2023/08/25 11:37:00,197.3,197.9,198.5,29.842,30.22,30.472,5.91,5.975,6.029,0.103,0.116,0.129,5.916,5.981,6.036,59.988,59.995,60.002
2023/08/25 11:38:00,197.4,198.0,198.6,29.853,30.3,30.46,5.915,5.994,6.032,0.107,0.115,0.127,5.921,6.001,6.037,59.984,59.993,60.006
2023/08/25 11:39:00,197.4,197.9,198.4,29.865,30.266,30.46,5.908,5.986,6.027,0.102,0.115,0.128,5.912,5.993,6.033,59.97,59.985,59.999
2023/08/25 11:40:00,197.4,197.9,198.5,29.865,30.266,30.46,5.91,5.984,6.025,0.104,0.116,0.13,5.917,5.991,6.031,59.97,59.98,59.997
2023/08/25 11:41:00,197.1,197.6,198.3,29.865,30.266,30.46,5.903,5.975,6.02,0.105,0.115,0.128,5.909,5.982,6.027,59.971,59.983,59.998
2023/08/25 11:42:00,197.1,197.8,198.3,29.865,30.243,30.472,5.908,5.976,6.022,0.104,0.116,0.128,5.914,5.983,6.029,59.968,59.979,59.987
2023/08/25 11:43:00,197.2,197.8,198.4,29.876,30.243,30.472,5.911,5.979,6.025,0.105,0.117,0.129,5.916,5.986,6.032,59.975,59.987,59.997
2023/08/25 11:44:00,197.6,197.9,198.4,29.876,30.277,30.483,5.913,5.989,6.029,0.107,0.116,0.13,5.919,5.995,6.033,59.983,59.991,59.996
2023/08/25 11:45:00,197.2,197.8,198.4,29.888,30.266,30.46,5.908,5.982,6.03,0.099,0.114,0.127,5.914,5.988,6.039,59.977,59.99,60.004
2023/08/25 11:46:00,197.6,198.0,198.5,29.842,30.254,30.472,5.91,5.985,6.029,0.103,0.115,0.127,5.915,5.991,6.037,59.969,59.981,60.001
2023/08/25 11:47:00,197.1,197.9,198.5,29.842,30.254,30.46,5.91,5.981,6.025,0.105,0.115,0.128,5.916,5.988,6.033,59.973,59.982,59.997
2023/08/25 11:48:00,197.6,198.1,198.6,30.3,30.369,30.472,5.982,6.012,6.036,0.108,0.116,0.127,5.988,6.018,6.045,59.987,60.004,60.02
2023/08/25 11:49:00,197.4,197.9,198.5,29.853,30.254,30.46,5.905,5.982,6.025,0.105,0.116,0.132,5.911,5.989,6.031,59.976,59.984,59.99
2023/08/25 11:50:00,197.4,198.6,200.4,29.773,30.3,30.46,5.912,6.012,6.076,0.106,0.116,0.129,5.92,6.018,6.082,59.968,59.988,59.999
2023/08/25 11:51:00,198.9,199.7,200.1,30.128,30.3,30.437,6.007,6.045,6.08,0.102,0.116,0.128,6.012,6.052,6.089,59.994,60.002,60.009
2023/08/25 11:52:00,199.3,199.8,200.3,30.094,30.288,30.449,6.011,6.046,6.08,0.107,0.118,0.13,6.019,6.052,6.086,60.001,60.007,60.015
2023/08/25 11:53:00,199.1,199.6,200.0,30.128,30.311,30.46,6.01,6.045,6.074,0.108,0.117,0.128,6.015,6.051,6.082,60.002,60.023,60.041
2023/08/25 11:54:00,199.0,199.6,200.2,30.14,30.311,30.46,6.014,6.045,6.08,0.108,0.118,0.13,6.02,6.051,6.086,60.015,60.023,60.034
2023/08/25 11:55:00,199.0,199.5,200.1,30.128,30.311,30.449,6.007,6.043,6.08,0.106,0.116,0.129,6.015,6.049,6.085,60.006,60.013,60.025
2023/08/25 11:56:00,198.5,199.3,199.9,30.162,30.334,30.46,6.01,6.041,6.068,0.105,0.117,0.129,6.016,6.048,6.077,59.998,60.007,60.018
2023/08/25 11:57:00,198.8,199.4,200.0,30.117,30.323,30.472,6.008,6.043,6.074,0.107,0.118,0.13,6.014,6.049,6.08,59.996,60.003,60.01
2023/08/25 11:58:00,199.4,199.7,200.2,30.105,30.3,30.46,6.011,6.046,6.081,0.107,0.117,0.13,6.017,6.053,6.086,60.005,60.021,60.029
2023/08/25 11:59:00,198.8,199.6,200.3,30.105,30.311,30.449,6.009,6.045,6.078,0.107,0.118,0.131,6.014,6.051,6.085,60.01,60.022,60.031
2023/08/25 12:00:00,198.8,199.4,200.1,30.117,30.323,30.449,6.012,6.042,6.075,0.107,0.117,0.13,6.019,6.049,6.081,60.004,60.024,60.036
2023/08/25 12:01:00,198.9,199.4,199.9,30.162,30.323,30.472,6.007,6.042,6.071,0.107,0.118,0.131,6.014,6.049,6.078,60.004,60.013,60.023
2023/08/25 12:02:00,199.2,199.8,200.3,30.105,30.3,30.472,6.008,6.047,6.084,0.104,0.118,0.131,6.013,6.054,6.091,59.994,60.015,60.033
2023/08/25 12:03:00,199.1,199.7,200.2,30.117,30.3,30.46,6.008,6.046,6.081,0.104,0.117,0.129,6.017,6.052,6.088,59.996,60.013,60.028
2023/08/25 12:04:00,199.3,199.8,200.3,30.128,30.3,30.449,6.009,6.048,6.08,0.106,0.118,0.13,6.014,6.054,6.086,59.982,59.996,60.011
2023/08/25 12:05:00,199.0,199.6,200.3,30.094,30.311,30.472,6.011,6.044,6.079,0.105,0.117,0.131,6.016,6.051,6.086,59.988,59.998,60.015
2023/08/25 12:06:00,199.1,199.6,200.1,30.128,30.311,30.46,6.009,6.045,6.078,0.106,0.118,0.13,6.016,6.052,6.084,59.985,59.996,60.007
2023/08/25 12:07:00,199.1,199.5,200.0,30.151,30.323,30.472,6.012,6.044,6.071,0.107,0.118,0.131,6.019,6.05,6.078,59.982,59.99,60.0
2023/08/25 12:08:00,199.2,199.6,200.1,30.14,30.311,30.46,6.013,6.045,6.073,0.105,0.117,0.13,6.018,6.051,6.08,59.977,59.985,59.991
2023/08/25 12:09:00,199.2,199.7,200.4,30.105,30.3,30.472,6.011,6.048,6.083,0.107,0.116,0.131,6.017,6.054,6.089,59.978,60.002,60.018
2023/08/25 12:10:00,199.3,199.9,200.3,30.094,30.277,30.449,6.007,6.047,6.083,0.107,0.118,0.13,6.013,6.053,6.09,59.98,60.0,60.015
2023/08/25 12:11:00,199.0,199.6,200.1,30.117,30.311,30.472,6.012,6.044,6.076,0.106,0.117,0.129,6.017,6.051,6.084,59.988,59.996,60.007
2023/08/25 12:12:00,199.0,199.7,200.4,30.094,30.3,30.449,6.009,6.045,6.077,0.109,0.118,0.131,6.015,6.051,6.085,59.993,60.007,60.021
2023/08/25 12:13:00,199.2,199.7,200.1,30.117,30.311,30.449,6.01,6.047,6.077,0.108,0.118,0.131,6.016,6.053,6.084,60.002,60.009,60.023
2023/08/25 12:14:00,199.2,199.7,200.3,30.094,30.288,30.46,6.005,6.046,6.08,0.107,0.117,0.13,6.011,6.052,6.086,60.009,60.017,60.03
2023/08/25 12:15:00,199.3,199.7,200.3,30.105,30.3,30.449,6.003,6.047,6.08,0.106,0.117,0.128,6.01,6.053,6.089,60.011,60.017,60.028
2023/08/25 12:16:00,199.1,199.7,200.3,30.117,30.3,30.46,6.01,6.047,6.084,0.108,0.118,0.13,6.015,6.053,6.09,59.984,60.006,60.029
2023/08/25 12:17:00,198.8,199.5,200.1,30.14,30.323,30.46,6.009,6.044,6.076,0.107,0.117,0.129,6.016,6.05,6.084,60.013,60.022,60.028
2023/08/25 12:18:00,199.1,199.7,200.2,30.128,30.3,30.449,6.012,6.046,6.08,0.104,0.118,0.13,6.021,6.052,6.088,60.018,60.027,60.036
2023/08/25 12:19:00,199.0,199.6,200.3,30.105,30.311,30.472,6.007,6.045,6.079,0.105,0.117,0.13,6.015,6.052,6.086,60.008,60.02,60.034
2023/08/25 12:20:00,199.3,199.8,200.3,30.117,30.288,30.46,6.008,6.047,6.082,0.106,0.118,0.131,6.015,6.054,6.091,60.008,60.022,60.035
2023/08/25 12:21:00,199.1,199.8,200.3,30.105,30.3,30.46,6.01,6.047,6.084,0.107,0.117,0.128,6.016,6.053,6.09,60.017,60.027,60.038
2023/08/25 12:22:00,199.3,199.8,200.3,30.117,30.288,30.449,6.009,6.048,6.084,0.11,0.118,0.13,6.014,6.054,6.09,60.01,60.023,60.031
2023/08/25 12:23:00,199.1,199.6,200.1,30.128,30.311,30.46,6.009,6.045,6.076,0.106,0.117,0.131,6.015,6.052,6.084,60.014,60.028,60.036
2023/08/25 12:24:00,199.2,199.8,200.3,30.117,30.3,30.449,6.013,6.047,6.08,0.107,0.118,0.13,6.02,6.054,6.088,60.011,60.023,60.036
2023/08/25 12:25:00,199.2,199.6,200.1,30.151,30.311,30.46,6.013,6.046,6.076,0.109,0.119,0.131,6.017,6.052,6.082,60.01,60.021,60.026
