Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2023/06/26 08:47:00,198.0,198.4,198.8,29.613,29.784,30.071,5.855,5.889,5.944,-0.374,-0.368,-0.364,5.878,5.911,5.967,59.972,59.987,60.006
2023/06/26 08:48:00,198.1,198.6,199.2,29.544,29.819,30.048,5.854,5.903,5.947,-0.374,-0.369,-0.364,5.876,5.925,5.969,59.968,59.982,60.001
2023/06/26 08:49:00,198.1,198.6,199.1,29.59,29.819,30.071,5.856,5.903,5.945,-0.375,-0.369,-0.364,5.878,5.925,5.969,59.975,59.991,60.0
2023/06/26 08:50:00,198.1,198.6,199.2,29.578,29.83,30.071,5.858,5.905,5.95,-0.375,-0.369,-0.364,5.88,5.926,5.971,59.981,59.988,59.999
2023/06/26 08:51:00,198.1,198.6,199.2,29.601,29.842,30.094,5.855,5.907,5.949,-0.375,-0.369,-0.364,5.878,5.929,5.972,59.977,60.004,60.018
2023/06/26 08:52:00,198.2,198.6,199.2,29.613,29.853,30.071,5.86,5.911,5.952,-0.375,-0.369,-0.364,5.882,5.933,5.975,59.979,59.987,59.995
2023/06/26 08:53:00,197.9,198.5,199.0,29.613,29.842,30.128,5.856,5.902,5.956,-0.374,-0.369,-0.364,5.877,5.924,5.98,59.976,59.99,60.004
2023/06/26 08:54:00,197.8,198.5,199.2,29.613,29.853,30.151,5.863,5.906,5.958,-0.376,-0.369,-0.363,5.885,5.928,5.98,59.989,59.998,60.011
2023/06/26 08:55:00,197.7,198.3,198.9,29.681,29.842,30.094,5.866,5.9,5.955,-0.374,-0.368,-0.363,5.888,5.921,5.977,59.985,59.999,60.01
2023/06/26 08:56:00,198.1,198.5,199.0,29.635,29.853,30.128,5.866,5.907,5.958,-0.374,-0.369,-0.364,5.888,5.929,5.981,59.99,60.002,60.01
2023/06/26 08:57:00,197.9,198.4,199.0,29.681,29.865,30.174,5.866,5.904,5.963,-0.374,-0.368,-0.363,5.889,5.926,5.987,59.977,59.989,60.002
2023/06/26 08:58:00,197.6,198.1,198.8,29.727,29.888,30.14,5.874,5.902,5.963,-0.372,-0.367,-0.362,5.893,5.923,5.984,59.98,59.997,60.014
2023/06/26 08:59:00,197.5,198.1,198.6,29.762,29.899,30.105,5.874,5.903,5.946,-0.373,-0.367,-0.361,5.894,5.925,5.967,59.984,59.995,60.013
2023/06/26 09:00:00,197.0,197.7,198.6,29.544,29.888,30.174,5.826,5.887,5.946,-0.373,-0.365,-0.359,5.849,5.908,5.967,59.983,60.002,60.011
2023/06/26 09:01:00,196.8,197.6,198.1,29.498,29.784,30.094,5.791,5.864,5.922,-0.37,-0.365,-0.359,5.812,5.886,5.943,59.969,59.981,59.999
2023/06/26 09:02:00,197.1,197.6,198.1,29.67,29.796,29.933,5.843,5.866,5.89,-0.37,-0.365,-0.36,5.864,5.887,5.913,59.979,59.988,60.003
2023/06/26 09:03:00,196.7,197.5,198.1,29.544,29.807,30.048,5.801,5.867,5.901,-0.37,-0.365,-0.359,5.823,5.888,5.923,59.981,60.003,60.021
2023/06/26 09:04:00,196.9,197.5,198.1,29.509,29.819,29.979,5.795,5.869,5.896,-0.369,-0.364,-0.359,5.816,5.89,5.917,59.984,59.999,60.011
2023/06/26 09:05:00,197.1,197.5,198.0,29.727,29.819,29.956,5.846,5.87,5.896,-0.369,-0.364,-0.359,5.869,5.892,5.917,59.982,60.011,60.027
2023/06/26 09:06:00,197.2,197.7,198.1,29.704,29.807,29.933,5.846,5.872,5.897,-0.37,-0.365,-0.36,5.867,5.893,5.919,60.005,60.015,60.029
2023/06/26 09:07:00,197.2,197.7,198.1,29.716,29.819,29.956,5.85,5.873,5.9,-0.37,-0.365,-0.36,5.873,5.895,5.921,60.006,60.015,60.025
2023/06/26 09:08:00,197.2,197.7,198.3,29.693,29.819,29.945,5.852,5.875,5.9,-0.37,-0.365,-0.361,5.875,5.897,5.925,60.001,60.012,60.02
2023/06/26 09:09:00,197.0,197.7,198.3,29.704,29.83,29.979,5.855,5.877,5.901,-0.37,-0.365,-0.36,5.877,5.898,5.924,59.989,60.01,60.023
2023/06/26 09:10:00,197.2,197.8,198.4,29.704,29.819,29.956,5.856,5.878,5.905,-0.371,-0.365,-0.36,5.877,5.9,5.927,59.979,60.003,60.028
2023/06/26 09:11:00,197.0,197.7,198.1,29.75,29.853,30.025,5.859,5.88,5.906,-0.37,-0.365,-0.36,5.88,5.902,5.929,59.986,59.998,60.016
2023/06/26 09:12:00,197.4,197.8,198.3,29.739,29.83,29.956,5.86,5.882,5.905,-0.37,-0.365,-0.36,5.883,5.903,5.928,59.973,60.003,60.029
2023/06/26 09:13:00,197.3,197.9,198.4,29.727,29.83,29.979,5.86,5.884,5.907,-0.371,-0.366,-0.361,5.883,5.905,5.928,60.009,60.016,60.027
2023/06/26 09:14:00,197.2,197.7,198.3,29.75,29.876,30.014,5.864,5.886,5.91,-0.37,-0.365,-0.36,5.886,5.907,5.933,60.003,60.013,60.028
2023/06/26 09:15:00,197.1,197.7,198.1,29.784,29.888,30.025,5.865,5.887,5.912,-0.369,-0.364,-0.359,5.885,5.909,5.934,59.983,60.0,60.01
2023/06/26 09:16:00,196.8,197.4,198.0,29.658,29.933,30.151,5.822,5.889,5.921,-0.369,-0.364,-0.358,5.842,5.911,5.945,59.982,59.995,60.011
2023/06/26 09:17:00,195.8,197.3,198.1,29.521,29.945,30.46,5.798,5.888,5.959,-0.369,-0.363,-0.353,5.819,5.909,5.98,59.982,59.994,60.005
2023/06/26 09:18:00,195.3,197.0,197.5,29.532,29.956,30.552,5.797,5.88,5.967,-0.367,-0.362,-0.352,5.817,5.901,5.99,60.002,60.012,60.022
2023/06/26 09:19:00,196.4,197.0,197.5,29.544,29.968,30.243,5.796,5.886,5.934,-0.369,-0.362,-0.356,5.819,5.907,5.955,59.984,59.994,60.005
2023/06/26 09:20:00,196.4,196.8,197.3,29.567,29.91,30.243,5.799,5.868,5.934,-0.369,-0.361,-0.356,5.82,5.889,5.955,59.974,60.0,60.033
2023/06/26 09:21:00,196.4,196.8,197.4,29.567,29.91,30.231,5.798,5.869,5.934,-0.369,-0.361,-0.355,5.82,5.89,5.955,59.987,60.006,60.02
2023/06/26 09:22:00,196.3,196.7,197.3,29.601,29.853,30.243,5.8,5.854,5.933,-0.367,-0.361,-0.355,5.82,5.875,5.955,59.994,60.007,60.024
2023/06/26 09:23:00,196.5,196.9,197.4,29.567,29.865,30.254,5.798,5.86,5.938,-0.368,-0.361,-0.355,5.818,5.882,5.96,59.988,60.004,60.021
2023/06/26 09:24:00,196.4,196.9,197.4,29.567,29.83,30.082,5.801,5.854,5.896,-0.368,-0.361,-0.356,5.824,5.875,5.918,59.99,60.001,60.016
2023/06/26 09:25:00,196.2,196.6,197.2,29.613,29.807,30.117,5.805,5.843,5.897,-0.366,-0.36,-0.354,5.825,5.864,5.918,59.977,59.99,59.998
2023/06/26 09:26:00,196.0,196.5,197.1,29.624,29.819,30.128,5.806,5.842,5.9,-0.366,-0.36,-0.355,5.826,5.863,5.922,59.975,59.995,60.006
2023/06/26 09:27:00,196.2,196.6,197.1,29.647,29.83,30.105,5.809,5.845,5.904,-0.366,-0.36,-0.354,5.83,5.866,5.924,59.986,59.995,60.013
2023/06/26 09:28:00,196.0,196.6,197.1,29.681,29.842,30.117,5.816,5.846,5.904,-0.365,-0.36,-0.355,5.838,5.867,5.925,59.992,59.999,60.011
2023/06/26 09:29:00,196.3,196.9,197.5,29.647,29.876,30.128,5.816,5.862,5.907,-0.367,-0.361,-0.356,5.837,5.883,5.929,59.998,60.006,60.018
2023/06/26 09:30:00,196.4,197.2,197.7,29.635,29.888,30.128,5.819,5.873,5.905,-0.367,-0.362,-0.357,5.84,5.895,5.927,59.987,60.001,60.016
2023/06/26 09:31:00,196.3,196.9,197.4,29.647,29.91,30.128,5.817,5.871,5.908,-0.366,-0.361,-0.354,5.839,5.892,5.93,59.981,59.993,60.009
2023/06/26 09:32:00,196.5,196.9,197.4,29.681,29.91,30.128,5.819,5.87,5.911,-0.368,-0.361,-0.354,5.841,5.891,5.931,59.972,59.984,59.997
2023/06/26 09:33:00,196.3,196.8,197.2,29.681,29.899,30.174,5.821,5.864,5.913,-0.366,-0.36,-0.356,5.843,5.885,5.936,59.973,59.981,59.991
2023/06/26 09:34:00,196.1,196.6,197.2,29.452,29.819,30.162,5.775,5.843,5.918,-0.366,-0.359,-0.354,5.797,5.864,5.94,59.976,59.984,59.999
2023/06/26 09:35:00,196.3,196.8,197.3,29.464,29.842,30.197,5.778,5.853,5.92,-0.366,-0.36,-0.354,5.8,5.875,5.94,59.975,59.99,60.005
2023/06/26 09:36:00,196.1,196.7,197.3,29.464,29.83,30.185,5.78,5.848,5.921,-0.366,-0.36,-0.354,5.8,5.869,5.943,59.98,59.993,60.002
2023/06/26 09:37:00,196.0,196.6,197.1,29.521,29.762,30.22,5.784,5.83,5.924,-0.367,-0.359,-0.353,5.805,5.852,5.946,59.984,59.997,60.007
2023/06/26 09:38:00,196.1,196.6,197.2,29.509,29.773,30.185,5.787,5.833,5.924,-0.365,-0.359,-0.353,5.807,5.855,5.945,59.978,59.989,60.002
2023/06/26 09:39:00,196.0,196.6,197.2,29.532,29.796,30.208,5.791,5.837,5.921,-0.366,-0.359,-0.354,5.812,5.858,5.944,59.977,59.987,60.0
2023/06/26 09:40:00,195.9,196.5,197.0,29.567,29.773,30.162,5.791,5.83,5.91,-0.364,-0.358,-0.353,5.813,5.851,5.931,59.974,59.995,60.006
2023/06/26 09:41:00,196.1,196.6,197.1,29.555,29.773,30.151,5.791,5.834,5.909,-0.365,-0.359,-0.353,5.813,5.855,5.929,59.982,60.001,60.016
2023/06/26 09:42:00,196.1,196.5,196.9,29.613,29.784,30.151,5.797,5.833,5.906,-0.365,-0.358,-0.353,5.819,5.854,5.926,59.977,59.989,59.999
2023/06/26 09:43:00,195.9,197.4,199.0,29.28,29.83,30.231,5.801,5.869,5.984,-0.375,-0.363,-0.353,5.821,5.89,6.004,59.98,59.99,59.997
2023/06/26 09:44:00,198.1,198.6,199.0,29.544,29.83,30.243,5.848,5.904,5.986,-0.376,-0.368,-0.363,5.869,5.925,6.008,59.965,59.975,59.987
2023/06/26 09:45:00,198.0,198.5,198.9,29.578,29.773,30.231,5.847,5.889,5.979,-0.373,-0.368,-0.362,5.87,5.91,6.0,59.977,59.988,60.001
2023/06/26 09:46:00,198.0,198.5,199.0,29.601,29.784,30.243,5.853,5.891,5.98,-0.373,-0.367,-0.362,5.875,5.912,6.001,59.962,59.977,59.994
2023/06/26 09:47:00,197.7,198.4,199.0,29.59,29.796,30.22,5.855,5.89,5.985,-0.374,-0.367,-0.362,5.878,5.912,6.005,59.968,59.976,59.986
2023/06/26 09:48:00,198.1,198.6,199.1,29.578,29.819,30.059,5.853,5.901,5.948,-0.374,-0.368,-0.362,5.877,5.923,5.97,59.97,59.979,59.986
2023/06/26 09:49:00,197.9,198.6,199.1,29.613,29.819,30.071,5.856,5.902,5.952,-0.374,-0.368,-0.362,5.879,5.923,5.973,59.962,59.979,59.99
2023/06/26 09:50:00,198.1,198.6,199.1,29.613,29.842,30.082,5.857,5.905,5.952,-0.373,-0.368,-0.362,5.88,5.927,5.975,59.969,59.982,59.991
2023/06/26 09:51:00,198.0,198.5,199.1,29.624,29.83,30.094,5.864,5.902,5.956,-0.373,-0.368,-0.363,5.886,5.924,5.977,59.971,59.978,59.985
2023/06/26 09:52:00,198.2,198.6,199.1,29.647,29.865,30.105,5.865,5.91,5.958,-0.374,-0.368,-0.363,5.885,5.932,5.982,59.973,59.992,60.005
2023/06/26 09:53:00,198.0,198.8,199.3,29.635,29.888,30.117,5.87,5.921,5.962,-0.375,-0.369,-0.363,5.892,5.943,5.985,59.984,59.995,60.01
2023/06/26 09:54:00,198.3,198.7,199.2,29.647,29.899,30.117,5.87,5.922,5.961,-0.374,-0.369,-0.363,5.892,5.943,5.983,59.994,60.007,60.019
2023/06/26 09:55:00,198.1,198.6,199.2,29.67,29.899,30.128,5.871,5.919,5.963,-0.374,-0.368,-0.362,5.892,5.941,5.985,59.988,59.997,60.011
2023/06/26 09:56:00,197.6,198.4,198.9,29.555,29.888,30.208,5.846,5.909,5.968,-0.373,-0.367,-0.362,5.868,5.93,5.99,59.983,59.997,60.011
2023/06/26 09:57:00,198.0,198.5,199.0,29.452,29.773,30.185,5.818,5.89,5.97,-0.373,-0.367,-0.361,5.841,5.911,5.992,59.986,60.004,60.023
2023/06/26 09:58:00,198.0,198.4,199.0,29.475,29.727,30.162,5.83,5.878,5.967,-0.374,-0.367,-0.362,5.85,5.9,5.989,59.987,60.001,60.019
2023/06/26 09:59:00,198.2,200.1,201.1,29.166,29.819,30.197,5.83,5.948,6.023,-0.383,-0.375,-0.363,5.852,5.97,6.047,59.998,60.004,60.01
2023/06/26 10:00:00,197.6,198.5,200.5,29.59,29.75,30.334,5.846,5.884,6.019,-0.38,-0.367,-0.36,5.868,5.906,6.041,59.992,60.013,60.024
2023/06/26 10:01:00,197.7,198.1,198.6,29.555,29.739,30.151,5.838,5.874,5.955,-0.372,-0.366,-0.361,5.862,5.895,5.977,60.003,60.016,60.029
2023/06/26 10:02:00,197.4,197.9,198.4,29.67,29.796,29.922,5.854,5.876,5.899,-0.369,-0.365,-0.359,5.876,5.897,5.921,59.976,60.004,60.028
2023/06/26 10:03:00,197.2,197.7,198.3,29.704,29.83,29.979,5.855,5.878,5.902,-0.369,-0.364,-0.359,5.877,5.899,5.924,59.978,59.983,59.993
2023/06/26 10:04:00,197.4,197.9,198.5,29.681,29.819,29.979,5.855,5.88,5.904,-0.37,-0.364,-0.359,5.877,5.901,5.927,59.981,59.996,60.016
2023/06/26 10:05:00,197.1,197.7,198.3,29.739,29.853,30.002,5.859,5.882,5.907,-0.369,-0.364,-0.359,5.882,5.903,5.93,59.972,59.986,60.001
2023/06/26 10:06:00,197.4,197.9,198.4,29.727,29.83,30.002,5.861,5.884,5.91,-0.369,-0.364,-0.359,5.885,5.905,5.932,59.968,59.985,59.994
2023/06/26 10:07:00,197.4,197.9,198.5,29.681,29.842,30.162,5.862,5.886,5.952,-0.37,-0.365,-0.36,5.884,5.907,5.975,59.981,59.992,60.007
2023/06/26 10:08:00,197.2,197.7,198.1,29.784,29.888,30.025,5.866,5.888,5.914,-0.368,-0.364,-0.358,5.889,5.91,5.935,59.984,59.996,60.004
2023/06/26 10:09:00,197.2,197.7,198.3,29.784,29.899,30.036,5.868,5.89,5.917,-0.37,-0.364,-0.358,5.892,5.912,5.94,59.981,59.99,59.995
2023/06/26 10:10:00,197.1,197.6,198.1,29.819,29.922,30.071,5.869,5.892,5.922,-0.369,-0.363,-0.359,5.891,5.914,5.943,59.974,59.989,60.007
2023/06/26 10:11:00,197.1,197.5,198.1,29.819,29.945,30.082,5.872,5.894,5.918,-0.368,-0.363,-0.357,5.894,5.916,5.941,59.976,59.984,59.999
2023/06/26 10:12:00,197.2,197.6,198.0,29.865,29.945,30.082,5.874,5.896,5.921,-0.368,-0.363,-0.358,5.897,5.918,5.944,59.975,59.983,59.994
2023/06/26 10:13:00,196.9,197.4,197.9,29.888,29.979,30.117,5.872,5.898,5.925,-0.368,-0.363,-0.358,5.892,5.92,5.947,59.974,59.986,60.001
2023/06/26 10:14:00,197.1,197.6,198.1,29.865,29.968,30.094,5.879,5.9,5.925,-0.369,-0.363,-0.359,5.899,5.921,5.948,59.978,59.992,60.005
2023/06/26 10:15:00,197.1,197.6,198.1,29.624,29.968,30.162,5.831,5.901,5.94,-0.369,-0.363,-0.358,5.855,5.922,5.962,59.972,59.986,59.994
2023/06/26 10:16:00,197.2,197.6,198.1,29.578,29.807,30.174,5.825,5.869,5.942,-0.369,-0.363,-0.357,5.846,5.89,5.963,59.979,59.985,59.992
2023/06/26 10:17:00,197.3,197.8,198.2,29.647,29.739,29.876,5.837,5.862,5.887,-0.369,-0.364,-0.358,5.86,5.884,5.908,59.981,59.996,60.015
2023/06/26 10:18:00,197.3,197.7,198.1,29.658,29.762,29.888,5.84,5.864,5.889,-0.369,-0.363,-0.359,5.864,5.885,5.911,59.983,59.995,60.008
2023/06/26 10:19:00,197.2,197.6,198.1,29.681,29.784,29.922,5.843,5.866,5.892,-0.369,-0.363,-0.358,5.866,5.887,5.914,59.977,59.991,60.006
2023/06/26 10:20:00,197.1,197.6,198.1,29.693,29.807,29.933,5.847,5.868,5.892,-0.369,-0.363,-0.356,5.868,5.889,5.916,59.971,59.98,59.988
2023/06/26 10:21:00,197.0,197.4,198.0,29.532,29.83,30.036,5.806,5.87,5.905,-0.368,-0.363,-0.357,5.826,5.891,5.926,59.97,59.981,59.989
2023/06/26 10:22:00,196.9,197.3,197.9,29.727,29.853,29.979,5.849,5.872,5.896,-0.368,-0.362,-0.357,5.869,5.893,5.919,59.968,59.976,59.985
2023/06/26 10:23:00,196.9,197.4,197.9,29.567,29.853,30.014,5.813,5.874,5.901,-0.368,-0.363,-0.357,5.833,5.895,5.922,59.976,59.987,60.001
2023/06/26 10:24:00,196.6,197.1,197.8,29.555,29.888,30.14,5.801,5.873,5.916,-0.367,-0.361,-0.355,5.824,5.894,5.938,59.977,59.986,59.996
2023/06/26 10:25:00,196.6,197.3,197.8,29.567,29.888,30.128,5.803,5.877,5.916,-0.368,-0.362,-0.357,5.823,5.898,5.936,59.964,59.979,59.992
2023/06/26 10:26:00,196.7,197.3,197.8,29.567,29.899,30.117,5.803,5.879,5.918,-0.367,-0.362,-0.356,5.823,5.9,5.94,59.979,59.99,60.004
2023/06/26 10:27:00,196.7,197.1,197.7,29.567,29.922,30.14,5.803,5.879,5.919,-0.366,-0.361,-0.355,5.826,5.9,5.94,59.973,59.984,59.997
2023/06/26 10:28:00,196.5,197.1,197.6,29.578,29.933,30.162,5.807,5.879,5.921,-0.368,-0.361,-0.355,5.828,5.9,5.942,59.975,59.995,60.019
2023/06/26 10:29:00,196.4,196.8,197.4,29.532,29.888,30.208,5.786,5.865,5.927,-0.367,-0.36,-0.353,5.808,5.886,5.948,59.989,60.004,60.018
2023/06/26 10:30:00,196.4,197.0,197.5,29.509,29.888,30.185,5.788,5.867,5.926,-0.367,-0.361,-0.356,5.809,5.888,5.948,59.99,59.999,60.016
2023/06/26 10:31:00,196.3,196.8,197.3,29.509,29.807,30.208,5.79,5.847,5.926,-0.366,-0.36,-0.354,5.81,5.868,5.947,59.992,60.005,60.017
2023/06/26 10:32:00,196.4,196.8,197.3,29.498,29.83,30.277,5.787,5.852,5.931,-0.366,-0.36,-0.355,5.807,5.873,5.952,60.0,60.009,60.018
2023/06/26 10:33:00,196.3,196.8,197.4,29.521,29.83,30.22,5.79,5.853,5.93,-0.367,-0.36,-0.355,5.81,5.874,5.952,59.999,60.008,60.02
2023/06/26 10:34:00,196.2,196.7,197.2,29.544,29.796,30.231,5.792,5.844,5.929,-0.366,-0.36,-0.354,5.814,5.865,5.951,59.993,60.005,60.022
2023/06/26 10:35:00,196.4,196.8,197.3,29.532,29.807,30.231,5.793,5.847,5.934,-0.365,-0.36,-0.355,5.816,5.868,5.954,59.997,60.009,60.022
2023/06/26 10:36:00,196.2,196.7,197.3,29.555,29.807,30.243,5.796,5.843,5.929,-0.366,-0.36,-0.354,5.816,5.864,5.951,60.003,60.013,60.023
2023/06/26 10:37:00,196.4,196.7,197.2,29.578,29.784,30.243,5.795,5.842,5.938,-0.366,-0.36,-0.353,5.819,5.863,5.957,60.002,60.009,60.015
2023/06/26 10:38:00,196.5,196.8,197.3,29.567,29.796,30.036,5.795,5.846,5.89,-0.366,-0.36,-0.355,5.818,5.867,5.911,59.99,60.004,60.014
2023/06/26 10:39:00,196.5,196.8,197.4,29.578,29.807,30.036,5.801,5.848,5.89,-0.366,-0.36,-0.355,5.822,5.869,5.912,59.989,60.009,60.025
2023/06/26 10:40:00,196.4,196.8,197.3,29.601,29.807,30.048,5.805,5.846,5.894,-0.366,-0.36,-0.354,5.826,5.866,5.916,60.0,60.014,60.023
2023/06/26 10:41:00,196.3,196.7,197.2,29.613,29.796,30.048,5.805,5.843,5.895,-0.366,-0.359,-0.355,5.825,5.864,5.917,59.991,59.997,60.005
2023/06/26 10:42:00,196.3,196.7,197.2,29.601,29.807,30.082,5.805,5.843,5.9,-0.365,-0.359,-0.354,5.828,5.864,5.92,59.981,59.993,60.002
2023/06/26 10:43:00,196.5,197.0,197.4,29.59,29.842,30.059,5.808,5.859,5.899,-0.367,-0.36,-0.354,5.83,5.88,5.92,59.981,59.993,60.004
2023/06/26 10:44:00,196.3,196.8,197.4,29.624,29.853,30.071,5.81,5.856,5.902,-0.366,-0.36,-0.354,5.83,5.877,5.924,59.966,59.988,60.01
2023/06/26 10:45:00,196.5,196.9,197.5,29.624,29.865,30.094,5.813,5.862,5.903,-0.366,-0.36,-0.355,5.834,5.883,5.923,59.975,59.986,60.01
2023/06/26 10:46:00,196.1,196.6,197.2,29.647,29.842,30.105,5.814,5.85,5.905,-0.366,-0.359,-0.354,5.834,5.871,5.925,59.97,59.988,60.01
2023/06/26 10:47:00,196.3,196.7,197.2,29.658,29.853,30.117,5.814,5.854,5.907,-0.365,-0.36,-0.354,5.835,5.875,5.928,59.975,59.99,60.001
2023/06/26 10:48:00,196.4,196.7,197.2,29.658,29.865,30.128,5.814,5.858,5.911,-0.366,-0.36,-0.354,5.835,5.879,5.932,59.981,59.99,60.009
2023/06/26 10:49:00,196.2,196.7,197.2,29.67,29.876,30.128,5.817,5.857,5.909,-0.365,-0.359,-0.354,5.838,5.878,5.931,59.994,60.005,60.016
2023/06/26 10:50:00,196.0,196.6,197.0,29.704,29.876,30.14,5.822,5.853,5.91,-0.366,-0.359,-0.354,5.844,5.873,5.932,59.98,59.995,60.009
