Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2023/07/06 09:05:00,196.0,196.4,196.9,30.472,30.575,30.678,5.978,6.001,6.019,-0.194,-0.191,-0.188,5.983,6.006,6.026,59.978,60.0,60.021
2023/07/06 09:06:00,194.8,196.4,198.0,26.588,30.529,34.756,5.344,5.991,6.685,-0.411,-0.192,-0.104,5.398,5.997,6.774,59.982,59.994,60.006
2023/07/06 09:07:00,194.6,196.4,198.9,26.187,30.426,36.532,4.914,5.968,6.964,-0.409,-0.193,-0.103,5.197,5.975,7.127,59.993,60.007,60.019
2023/07/06 09:08:00,195.8,196.3,196.7,30.277,30.403,30.529,5.932,5.963,5.99,-0.194,-0.191,-0.188,5.939,5.968,5.996,59.987,59.998,60.009
2023/07/06 09:09:00,195.7,196.1,196.5,30.277,30.38,30.54,5.93,5.956,5.984,-0.193,-0.19,-0.186,5.936,5.961,5.99,59.999,60.01,60.021
2023/07/06 09:10:00,195.7,196.2,196.6,30.266,30.392,30.506,5.93,5.96,5.985,-0.192,-0.19,-0.187,5.935,5.966,5.99,59.992,60.009,60.024
2023/07/06 09:11:00,195.5,196.0,196.5,30.243,30.392,30.529,5.919,5.953,5.978,-0.192,-0.189,-0.186,5.925,5.958,5.984,59.986,60.003,60.019
2023/07/06 09:12:00,195.4,196.0,196.6,30.277,30.38,30.506,5.921,5.949,5.976,-0.192,-0.189,-0.185,5.926,5.954,5.98,59.993,60.002,60.015
2023/07/06 09:13:00,195.6,195.9,196.3,30.288,30.392,30.518,5.924,5.95,5.973,-0.191,-0.189,-0.185,5.928,5.955,5.977,60.0,60.007,60.016
2023/07/06 09:14:00,195.1,195.7,196.3,30.277,30.357,30.495,5.91,5.939,5.971,-0.191,-0.188,-0.184,5.913,5.944,5.976,59.993,60.004,60.016
2023/07/06 09:15:00,193.9,195.7,196.9,26.416,30.357,34.653,5.303,5.937,6.634,-0.391,-0.188,-0.1,5.465,5.943,6.719,59.987,60.006,60.022
2023/07/06 09:16:00,194.0,195.6,197.3,26.348,30.357,34.63,5.307,5.934,6.631,-0.406,-0.189,-0.098,5.465,5.94,6.719,59.98,59.99,60.015
2023/07/06 09:17:00,194.0,195.8,198.3,26.13,30.369,36.394,4.907,5.941,6.919,-0.439,-0.19,-0.1,5.159,5.947,7.076,60.001,60.007,60.013
2023/07/06 09:18:00,194.2,197.1,198.4,26.394,30.357,34.664,5.326,5.978,6.639,-0.413,-0.192,-0.099,5.478,5.983,6.736,59.991,60.0,60.007
2023/07/06 09:19:00,197.3,197.8,198.4,30.266,30.357,30.472,5.975,6.002,6.03,-0.196,-0.193,-0.189,5.98,6.007,6.036,59.985,59.996,60.002
2023/07/06 09:20:00,197.3,197.9,199.4,30.094,30.357,30.483,5.976,6.004,6.051,-0.198,-0.193,-0.19,5.98,6.009,6.056,59.99,60.001,60.009
2023/07/06 09:21:00,198.1,198.7,199.2,30.277,30.357,30.472,6.002,6.029,6.051,-0.198,-0.195,-0.191,6.007,6.034,6.056,59.985,59.999,60.009
2023/07/06 09:22:00,198.2,198.7,199.3,30.266,30.357,30.483,6.003,6.028,6.055,-0.198,-0.195,-0.191,6.008,6.033,6.06,59.983,59.993,60.008
2023/07/06 09:23:00,198.5,198.9,199.3,30.288,30.357,30.483,6.017,6.036,6.056,-0.198,-0.195,-0.191,6.023,6.042,6.062,59.981,59.992,60.006
2023/07/06 09:24:00,198.4,198.8,199.2,30.277,30.357,30.46,6.011,6.03,6.049,-0.198,-0.195,-0.191,6.016,6.036,6.054,59.976,59.984,59.996
2023/07/06 09:25:00,198.2,198.7,199.2,30.266,30.346,30.437,6.004,6.027,6.049,-0.198,-0.195,-0.191,6.01,6.032,6.054,59.968,59.987,60.003
2023/07/06 09:26:00,198.4,198.8,199.4,30.266,30.346,30.449,6.008,6.031,6.056,-0.198,-0.195,-0.191,6.013,6.036,6.06,59.966,59.984,60.004
2023/07/06 09:27:00,198.3,198.6,199.2,30.266,30.346,30.449,6.005,6.025,6.049,-0.198,-0.194,-0.191,6.009,6.03,6.056,59.975,59.992,60.004
2023/07/06 09:28:00,198.1,198.7,199.2,30.266,30.346,30.449,6.005,6.027,6.05,-0.198,-0.195,-0.19,6.01,6.032,6.056,59.97,59.993,60.015
2023/07/06 09:29:00,198.2,198.6,199.2,30.254,30.346,30.437,6.002,6.023,6.049,-0.198,-0.194,-0.19,6.008,6.028,6.054,59.981,59.99,60.012
2023/07/06 09:30:00,198.3,198.8,199.3,30.277,30.346,30.449,6.006,6.03,6.048,-0.199,-0.195,-0.191,6.011,6.035,6.053,59.98,59.999,60.009
2023/07/06 09:31:00,198.3,198.8,199.2,30.254,30.346,30.426,6.006,6.028,6.047,-0.198,-0.195,-0.191,6.012,6.033,6.053,59.969,59.984,59.998
2023/07/06 09:32:00,198.2,198.6,199.1,30.266,30.346,30.437,6.004,6.024,6.043,-0.198,-0.194,-0.191,6.008,6.03,6.049,59.995,60.004,60.013
2023/07/06 09:33:00,198.3,198.7,199.1,30.266,30.346,30.437,6.006,6.025,6.044,-0.198,-0.194,-0.191,6.011,6.03,6.05,59.999,60.013,60.025
2023/07/06 09:34:00,198.1,198.5,198.9,30.266,30.346,30.437,6.003,6.02,6.037,-0.197,-0.194,-0.191,6.007,6.025,6.043,60.014,60.026,60.036
2023/07/06 09:35:00,198.3,198.7,199.2,30.266,30.346,30.426,6.004,6.025,6.045,-0.198,-0.194,-0.19,6.009,6.03,6.051,60.009,60.019,60.026
2023/07/06 09:36:00,198.0,198.5,199.0,30.243,30.346,30.437,5.993,6.021,6.042,-0.197,-0.194,-0.19,5.998,6.026,6.048,60.015,60.025,60.037
2023/07/06 09:37:00,197.8,198.4,198.8,30.254,30.334,30.426,5.988,6.015,6.035,-0.197,-0.193,-0.19,5.993,6.02,6.04,60.013,60.019,60.03
2023/07/06 09:38:00,197.9,198.4,198.8,30.22,30.334,30.437,5.987,6.013,6.032,-0.197,-0.193,-0.19,5.992,6.018,6.037,60.005,60.014,60.022
2023/07/06 09:39:00,197.9,198.4,198.9,30.208,30.323,30.426,5.988,6.012,6.035,-0.196,-0.193,-0.19,5.992,6.017,6.04,59.979,59.993,60.011
2023/07/06 09:40:00,197.9,198.3,198.7,30.208,30.311,30.414,5.981,6.007,6.025,-0.196,-0.193,-0.19,5.987,6.013,6.031,59.978,59.988,60.017
2023/07/06 09:41:00,198.0,198.3,198.6,30.174,30.288,30.426,5.979,6.004,6.027,-0.196,-0.193,-0.189,5.984,6.009,6.033,59.998,60.011,60.019
2023/07/06 09:42:00,197.9,198.3,198.8,30.151,30.3,30.414,5.974,6.004,6.026,-0.197,-0.193,-0.19,5.98,6.01,6.032,59.985,60.001,60.018
2023/07/06 09:43:00,197.9,198.3,198.7,30.197,30.311,30.414,5.981,6.006,6.026,-0.196,-0.193,-0.189,5.987,6.011,6.032,59.976,59.986,60.005
2023/07/06 09:44:00,197.7,198.2,198.7,30.174,30.3,30.414,5.969,6.001,6.027,-0.196,-0.192,-0.189,5.975,6.006,6.032,59.979,59.996,60.014
2023/07/06 09:45:00,197.8,198.3,198.8,30.174,30.3,30.414,5.971,6.003,6.028,-0.196,-0.193,-0.189,5.977,6.008,6.033,59.982,60.007,60.02
2023/07/06 09:46:00,197.9,198.3,198.7,30.185,30.311,30.414,5.979,6.005,6.025,-0.196,-0.192,-0.189,5.982,6.01,6.029,59.984,59.995,60.006
2023/07/06 09:47:00,197.9,198.3,198.7,30.162,30.3,30.403,5.978,6.004,6.026,-0.195,-0.192,-0.189,5.982,6.009,6.031,59.973,59.988,59.996
2023/07/06 09:48:00,197.9,198.3,198.6,30.197,30.311,30.426,5.981,6.006,6.026,-0.196,-0.192,-0.189,5.986,6.011,6.032,59.975,59.985,59.991
2023/07/06 09:49:00,197.7,198.1,198.6,30.162,30.311,30.414,5.976,6.0,6.022,-0.195,-0.192,-0.189,5.982,6.006,6.027,59.976,59.981,59.987
2023/07/06 09:50:00,197.6,198.0,198.4,30.162,30.3,30.414,5.971,5.996,6.018,-0.195,-0.192,-0.188,5.977,6.002,6.022,59.968,59.974,59.98
2023/07/06 09:51:00,197.6,198.0,198.4,30.185,30.3,30.414,5.972,5.996,6.018,-0.195,-0.192,-0.188,5.976,6.001,6.022,59.969,59.978,59.984
2023/07/06 09:52:00,197.4,197.8,198.4,30.185,30.311,30.403,5.961,5.992,6.016,-0.194,-0.191,-0.188,5.966,5.997,6.021,59.975,59.982,59.99
2023/07/06 09:53:00,197.3,197.8,198.3,30.185,30.3,30.426,5.961,5.989,6.012,-0.194,-0.191,-0.187,5.966,5.994,6.017,59.963,59.973,59.985
2023/07/06 09:54:00,197.4,197.8,198.3,30.185,30.311,30.414,5.968,5.991,6.011,-0.195,-0.191,-0.188,5.972,5.996,6.018,59.965,59.976,59.984
2023/07/06 09:55:00,197.4,197.8,198.3,30.185,30.3,30.403,5.965,5.991,6.014,-0.194,-0.191,-0.187,5.97,5.996,6.019,59.964,59.978,59.992
2023/07/06 09:56:00,197.3,197.8,198.5,30.197,30.311,30.414,5.967,5.991,6.018,-0.194,-0.191,-0.187,5.971,5.996,6.022,59.978,59.989,60.006
2023/07/06 09:57:00,197.6,198.0,198.6,30.197,30.311,30.426,5.97,5.999,6.023,-0.195,-0.191,-0.188,5.976,6.004,6.027,59.968,59.985,59.999
2023/07/06 09:58:00,197.5,197.9,198.4,30.197,30.311,30.414,5.967,5.994,6.014,-0.194,-0.191,-0.187,5.972,5.999,6.02,59.968,59.978,59.988
2023/07/06 09:59:00,197.6,198.0,198.4,30.208,30.323,30.414,5.975,5.999,6.024,-0.194,-0.191,-0.187,5.98,6.004,6.03,59.967,59.976,59.986
2023/07/06 10:00:00,197.4,197.8,198.4,30.208,30.323,30.414,5.964,5.995,6.02,-0.194,-0.191,-0.187,5.97,6.0,6.025,59.959,59.971,59.982
2023/07/06 10:01:00,197.4,197.9,198.5,30.197,30.323,30.426,5.962,5.998,6.021,-0.194,-0.191,-0.188,5.967,6.003,6.027,59.949,59.965,59.978
2023/07/06 10:02:00,197.4,197.8,198.4,30.185,30.323,30.426,5.964,5.995,6.02,-0.194,-0.191,-0.188,5.97,6.001,6.026,59.957,59.965,59.971
2023/07/06 10:03:00,197.3,197.8,198.3,30.197,30.323,30.437,5.968,5.993,6.018,-0.193,-0.19,-0.187,5.973,5.998,6.024,59.956,59.962,59.969
2023/07/06 10:04:00,197.3,197.8,198.3,30.185,30.311,30.426,5.967,5.992,6.013,-0.193,-0.19,-0.186,5.973,5.997,6.019,59.948,59.955,59.977
2023/07/06 10:05:00,197.2,197.7,198.3,30.174,30.311,30.437,5.962,5.989,6.011,-0.193,-0.19,-0.186,5.965,5.994,6.017,59.957,59.965,59.977
2023/07/06 10:06:00,197.2,197.7,198.1,30.197,30.323,30.426,5.966,5.989,6.01,-0.193,-0.19,-0.187,5.97,5.994,6.015,59.959,59.965,59.97
2023/07/06 10:07:00,197.2,197.7,198.2,30.174,30.311,30.437,5.96,5.99,6.015,-0.193,-0.19,-0.186,5.966,5.995,6.019,59.956,59.962,59.971
2023/07/06 10:08:00,197.2,197.6,198.0,30.197,30.323,30.437,5.959,5.987,6.007,-0.194,-0.19,-0.186,5.965,5.992,6.011,59.969,59.977,59.991
2023/07/06 10:09:00,197.1,197.6,198.1,30.14,30.311,30.426,5.95,5.986,6.01,-0.193,-0.19,-0.185,5.955,5.992,6.014,59.963,59.977,59.991
2023/07/06 10:10:00,196.8,197.3,197.8,30.14,30.277,30.414,5.939,5.971,5.997,-0.192,-0.189,-0.186,5.943,5.976,6.003,59.968,59.987,59.999
2023/07/06 10:11:00,196.8,197.4,197.9,30.162,30.3,30.414,5.948,5.979,6.0,-0.192,-0.189,-0.186,5.953,5.984,6.006,59.963,59.974,60.0
2023/07/06 10:12:00,197.0,197.4,197.8,30.162,30.288,30.403,5.949,5.975,5.998,-0.192,-0.189,-0.185,5.954,5.981,6.004,59.973,59.987,60.002
2023/07/06 10:13:00,196.6,197.1,197.8,30.162,30.311,30.414,5.941,5.971,5.999,-0.192,-0.188,-0.185,5.946,5.976,6.004,59.967,59.974,59.982
2023/07/06 10:14:00,196.8,197.3,197.7,30.162,30.3,30.414,5.946,5.975,5.996,-0.192,-0.188,-0.185,5.951,5.98,6.003,59.971,59.978,59.986
2023/07/06 10:15:00,196.7,197.3,197.9,30.151,30.3,30.414,5.945,5.976,5.999,-0.192,-0.189,-0.185,5.95,5.981,6.006,59.968,59.975,59.984
2023/07/06 10:16:00,197.0,197.3,197.8,30.185,30.288,30.403,5.948,5.975,6.0,-0.192,-0.189,-0.186,5.953,5.98,6.006,59.974,59.983,59.991
2023/07/06 10:17:00,196.8,197.3,197.8,30.162,30.3,30.426,5.948,5.976,5.997,-0.192,-0.189,-0.186,5.953,5.981,6.003,59.967,59.976,59.987
2023/07/06 10:18:00,196.9,197.3,197.9,30.151,30.288,30.403,5.943,5.973,6.0,-0.192,-0.189,-0.185,5.947,5.978,6.005,59.966,59.981,59.989
2023/07/06 10:19:00,196.9,197.6,198.8,30.059,30.3,30.403,5.953,5.983,6.027,-0.193,-0.189,-0.185,5.957,5.988,6.032,59.961,59.974,59.983
2023/07/06 10:20:00,197.3,198.1,198.7,30.174,30.3,30.414,5.961,6.0,6.025,-0.193,-0.19,-0.186,5.966,6.005,6.031,59.97,59.98,59.987
2023/07/06 10:21:00,197.7,198.0,198.5,30.174,30.311,30.403,5.972,5.999,6.022,-0.193,-0.19,-0.187,5.976,6.004,6.029,59.966,59.973,59.98
2023/07/06 10:22:00,197.6,198.1,198.6,30.174,30.3,30.414,5.976,5.998,6.022,-0.194,-0.19,-0.187,5.981,6.004,6.029,59.966,59.975,59.984
2023/07/06 10:23:00,197.6,198.0,198.5,30.151,30.3,30.403,5.966,5.997,6.019,-0.194,-0.19,-0.187,5.971,6.002,6.025,59.973,59.98,59.989
2023/07/06 10:24:00,197.3,197.8,198.3,30.128,30.288,30.426,5.953,5.987,6.013,-0.193,-0.189,-0.186,5.958,5.992,6.017,59.974,59.982,59.989
2023/07/06 10:25:00,197.6,198.0,198.5,30.174,30.3,30.403,5.968,5.997,6.021,-0.193,-0.19,-0.186,5.974,6.002,6.027,59.971,59.979,59.988
2023/07/06 10:26:00,197.7,198.0,198.5,30.162,30.288,30.403,5.968,5.995,6.018,-0.194,-0.19,-0.187,5.972,6.0,6.024,59.967,59.981,59.996
2023/07/06 10:27:00,197.6,198.4,200.6,29.83,30.288,30.437,5.963,6.005,6.087,-0.199,-0.191,-0.187,5.967,6.01,6.092,59.97,59.983,59.996
2023/07/06 10:28:00,198.9,199.5,200.3,30.162,30.3,30.529,6.014,6.043,6.078,-0.197,-0.194,-0.189,6.019,6.048,6.084,59.974,59.981,59.992
2023/07/06 10:29:00,198.9,199.4,199.8,30.14,30.3,30.414,6.005,6.039,6.061,-0.197,-0.193,-0.189,6.01,6.044,6.067,59.973,59.981,59.992
2023/07/06 10:30:00,199.0,199.4,200.0,30.162,30.3,30.449,6.011,6.039,6.065,-0.196,-0.193,-0.189,6.016,6.044,6.07,59.978,59.989,60.016
2023/07/06 10:31:00,198.9,199.3,199.8,30.151,30.3,30.414,6.007,6.037,6.062,-0.197,-0.193,-0.188,6.012,6.042,6.067,59.964,59.982,60.016
2023/07/06 10:32:00,198.8,199.4,199.9,30.174,30.3,30.426,6.009,6.038,6.065,-0.196,-0.193,-0.189,6.014,6.043,6.07,59.969,59.98,59.988
2023/07/06 10:33:00,198.8,199.3,199.9,30.151,30.288,30.414,6.005,6.033,6.061,-0.196,-0.193,-0.189,6.01,6.038,6.067,59.98,59.987,59.994
2023/07/06 10:34:00,198.6,199.2,199.8,30.174,30.3,30.414,6.006,6.031,6.056,-0.197,-0.193,-0.189,6.012,6.037,6.061,59.968,59.982,59.99
2023/07/06 10:35:00,198.7,199.3,199.7,30.162,30.3,30.403,6.01,6.033,6.06,-0.197,-0.193,-0.188,6.014,6.038,6.065,59.968,59.98,59.99
2023/07/06 10:36:00,198.6,199.0,199.6,30.185,30.311,30.414,6.001,6.029,6.052,-0.196,-0.193,-0.189,6.007,6.034,6.057,59.975,59.982,59.991
2023/07/06 10:37:00,198.5,199.0,199.6,30.162,30.311,30.426,5.991,6.028,6.053,-0.196,-0.192,-0.188,5.997,6.033,6.059,59.968,59.981,59.993
2023/07/06 10:38:00,198.7,199.1,199.5,30.185,30.311,30.414,6.003,6.031,6.053,-0.197,-0.193,-0.188,6.008,6.036,6.058,59.964,59.972,59.981
2023/07/06 10:39:00,198.5,198.9,199.3,30.162,30.3,30.414,5.994,6.023,6.046,-0.195,-0.192,-0.189,5.999,6.028,6.052,59.97,59.98,59.987
2023/07/06 10:40:00,198.6,198.9,199.4,30.174,30.3,30.414,5.996,6.025,6.05,-0.196,-0.192,-0.189,6.0,6.03,6.054,59.961,59.981,59.993
2023/07/06 10:41:00,198.5,198.8,199.3,30.174,30.311,30.414,6.0,6.025,6.045,-0.194,-0.192,-0.187,6.004,6.03,6.051,59.972,59.979,59.988
2023/07/06 10:42:00,198.4,198.8,199.3,30.162,30.3,30.414,5.992,6.021,6.044,-0.194,-0.191,-0.188,5.996,6.026,6.049,59.973,59.981,59.988
2023/07/06 10:43:00,198.5,198.9,199.3,30.174,30.3,30.426,5.999,6.024,6.046,-0.196,-0.192,-0.188,6.003,6.03,6.051,59.979,59.985,59.992
2023/07/06 10:44:00,198.5,198.8,199.3,30.162,30.3,30.426,5.994,6.022,6.046,-0.195,-0.192,-0.188,5.999,6.027,6.051,59.986,59.99,59.993
2023/07/06 10:45:00,198.4,198.8,199.2,30.174,30.311,30.414,5.996,6.022,6.04,-0.195,-0.192,-0.187,6.0,6.027,6.045,59.982,59.994,60.012
2023/07/06 10:46:00,198.3,199.0,200.1,30.094,30.311,30.403,5.99,6.029,6.068,-0.197,-0.192,-0.188,5.994,6.034,6.074,59.964,59.982,60.011
2023/07/06 10:47:00,199.2,199.7,200.1,30.162,30.311,30.426,6.019,6.048,6.071,-0.197,-0.194,-0.19,6.023,6.053,6.077,59.967,59.99,60.004
2023/07/06 10:48:00,199.2,199.7,200.2,30.174,30.323,30.437,6.025,6.053,6.076,-0.198,-0.194,-0.19,6.031,6.058,6.081,59.971,59.991,60.001
2023/07/06 10:49:00,199.2,199.7,200.1,30.185,30.311,30.437,6.021,6.05,6.075,-0.197,-0.194,-0.19,6.026,6.055,6.08,59.971,59.996,60.021
2023/07/06 10:50:00,199.0,199.7,200.1,30.162,30.3,30.426,6.01,6.046,6.072,-0.198,-0.194,-0.189,6.015,6.051,6.078,59.981,59.997,60.01
2023/07/06 10:51:00,199.2,199.6,200.2,30.174,30.288,30.426,6.014,6.044,6.07,-0.196,-0.193,-0.19,6.02,6.049,6.076,59.986,59.996,60.012
2023/07/06 10:52:00,199.2,199.6,200.0,30.185,30.3,30.426,6.017,6.046,6.07,-0.197,-0.193,-0.19,6.02,6.051,6.074,59.986,59.998,60.011
2023/07/06 10:53:00,199.1,199.5,199.9,30.162,30.3,30.414,6.016,6.041,6.064,-0.196,-0.193,-0.189,6.02,6.046,6.07,59.992,60.007,60.018
2023/07/06 10:54:00,198.8,199.3,199.8,30.174,30.3,30.414,6.01,6.037,6.063,-0.197,-0.193,-0.189,6.014,6.042,6.069,59.985,60.004,60.016
2023/07/06 10:55:00,198.8,199.4,199.9,30.174,30.288,30.403,6.005,6.036,6.061,-0.196,-0.193,-0.189,6.01,6.041,6.067,59.991,60.005,60.02
2023/07/06 10:56:00,199.2,199.7,200.3,30.185,30.311,30.426,6.023,6.049,6.076,-0.197,-0.193,-0.189,6.027,6.054,6.08,60.009,60.016,60.03
2023/07/06 10:57:00,199.2,199.7,200.0,30.174,30.3,30.414,6.018,6.045,6.07,-0.196,-0.193,-0.189,6.022,6.05,6.076,60.004,60.015,60.023
2023/07/06 10:58:00,199.2,199.6,199.9,30.174,30.311,30.426,6.019,6.045,6.065,-0.196,-0.193,-0.19,6.024,6.05,6.071,59.997,60.011,60.021
2023/07/06 10:59:00,199.2,199.7,200.1,30.185,30.311,30.426,6.022,6.05,6.074,-0.197,-0.193,-0.189,6.027,6.055,6.08,59.994,60.009,60.019
2023/07/06 11:00:00,199.2,199.7,200.1,30.197,30.323,30.426,6.024,6.051,6.072,-0.197,-0.193,-0.189,6.028,6.056,6.077,59.999,60.019,60.035
2023/07/06 11:01:00,199.2,199.7,200.2,30.197,30.323,30.437,6.025,6.052,6.076,-0.197,-0.193,-0.19,6.031,6.057,6.08,59.989,60.003,60.016
2023/07/06 11:02:00,199.4,199.9,200.4,30.208,30.334,30.426,6.026,6.058,6.08,-0.198,-0.194,-0.19,6.032,6.063,6.085,59.986,60.007,60.022
2023/07/06 11:03:00,199.7,200.1,200.6,30.208,30.334,30.437,6.041,6.067,6.089,-0.198,-0.194,-0.191,6.046,6.072,6.094,59.999,60.005,60.013
2023/07/06 11:04:00,199.6,200.0,200.5,30.208,30.323,30.426,6.036,6.062,6.083,-0.197,-0.194,-0.191,6.041,6.067,6.088,59.979,59.993,60.007
2023/07/06 11:05:00,199.4,200.0,200.5,30.185,30.311,30.437,6.028,6.061,6.084,-0.197,-0.194,-0.19,6.033,6.066,6.088,59.975,59.988,60.008
2023/07/06 11:06:00,199.7,200.0,200.5,30.162,30.311,30.426,6.034,6.061,6.084,-0.197,-0.194,-0.191,6.04,6.066,6.088,59.976,59.99,60.003
2023/07/06 11:07:00,199.5,199.8,200.3,30.185,30.311,30.414,6.026,6.054,6.078,-0.197,-0.194,-0.191,6.031,6.059,6.084,59.988,60.005,60.017
2023/07/06 11:08:00,199.4,199.8,200.4,30.174,30.3,30.414,6.023,6.051,6.077,-0.197,-0.193,-0.19,6.027,6.056,6.083,59.981,59.987,59.997
2023/07/06 11:09:00,199.5,199.9,200.4,30.174,30.323,30.437,6.03,6.058,6.083,-0.197,-0.194,-0.189,6.035,6.063,6.088,59.978,59.989,59.996
2023/07/06 11:10:00,199.3,199.7,200.2,30.162,30.288,30.414,6.019,6.046,6.069,-0.196,-0.193,-0.19,6.024,6.051,6.074,59.973,59.983,59.997
2023/07/06 11:11:00,199.3,199.8,200.3,30.174,30.288,30.426,6.017,6.047,6.076,-0.197,-0.193,-0.19,6.021,6.053,6.081,59.972,59.987,59.999
2023/07/06 11:12:00,199.5,199.9,200.3,30.162,30.311,30.426,6.026,6.054,6.075,-0.197,-0.194,-0.19,6.03,6.059,6.08,59.967,59.98,59.992
2023/07/06 11:13:00,199.4,199.9,200.5,30.174,30.3,30.426,6.024,6.055,6.084,-0.198,-0.194,-0.19,6.029,6.06,6.089,59.969,59.977,59.985
2023/07/06 11:14:00,199.5,199.9,200.4,30.162,30.311,30.426,6.033,6.058,6.082,-0.199,-0.194,-0.19,6.037,6.063,6.088,59.973,59.989,60.002
2023/07/06 11:15:00,199.6,200.0,200.5,30.162,30.3,30.426,6.024,6.056,6.078,-0.198,-0.194,-0.19,6.03,6.061,6.084,59.969,59.993,60.014
2023/07/06 11:16:00,199.4,199.9,200.6,30.185,30.323,30.437,6.03,6.058,6.082,-0.197,-0.194,-0.19,6.035,6.063,6.087,59.971,59.977,59.989
2023/07/06 11:17:00,199.4,199.9,200.3,30.185,30.3,30.426,6.032,6.053,6.076,-0.197,-0.194,-0.19,6.036,6.058,6.081,59.971,59.986,59.999
2023/07/06 11:18:00,199.4,199.8,200.2,30.174,30.323,30.426,6.028,6.054,6.075,-0.197,-0.194,-0.19,6.032,6.059,6.081,59.964,59.987,60.005
2023/07/06 11:19:00,199.1,199.6,200.1,30.151,30.311,30.426,6.018,6.047,6.067,-0.197,-0.193,-0.19,6.023,6.052,6.072,59.962,59.979,59.996
2023/07/06 11:20:00,199.2,199.8,200.3,30.185,30.311,30.414,6.026,6.051,6.076,-0.197,-0.193,-0.19,6.031,6.056,6.081,59.961,59.975,59.991
2023/07/06 11:21:00,199.4,199.7,200.1,30.174,30.323,30.426,6.024,6.052,6.073,-0.197,-0.193,-0.189,6.028,6.057,6.079,59.976,59.992,60.007
2023/07/06 11:22:00,198.8,199.4,200.0,30.185,30.323,30.437,6.011,6.044,6.069,-0.197,-0.193,-0.189,6.016,6.049,6.074,59.973,59.983,59.997
2023/07/06 11:23:00,199.1,199.6,200.0,30.197,30.323,30.437,6.02,6.048,6.066,-0.197,-0.193,-0.189,6.025,6.053,6.072,59.972,59.981,59.993
2023/07/06 11:24:00,199.0,199.9,201.7,29.945,30.323,30.426,6.019,6.06,6.116,-0.205,-0.194,-0.19,6.024,6.065,6.121,59.978,59.99,60.001
