Trigger_Date,2023/06/26
Trigger_Time,T 11:11:53.594 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.561
-6.58,174.283,28.879
-6.54,176.74,29.395
-6.51,179.688,29.945
-6.48,182.214,30.346
-6.45,184.531,30.793
-6.41,187.444,31.171
-6.38,189.584,31.297
-6.35,191.62,31.697
-6.32,194.708,32.293
-6.28,196.709,32.591
-6.25,198.569,32.728
-6.22,201.376,32.717
-6.19,203.693,33.267
-6.15,205.518,33.668
-6.12,207.553,33.381
-6.09,208.992,33.221
-6.06,210.291,33.611
-6.02,212.396,33.908
-5.99,213.905,34.206
-5.96,215.274,34.848
-5.93,218.011,35.191
-5.89,219.485,35.329
-5.86,220.784,35.661
-5.83,223.346,35.695
-5.8,224.574,35.982
-5.76,226.224,36.509
-5.73,228.645,36.6
-5.7,229.979,37.036
-5.67,231.909,37.586
-5.63,234.155,37.425
-5.6,234.962,37.357
-5.57,236.577,37.654
-5.54,238.542,37.826
-5.5,239.455,38.284
-5.47,241.245,38.834
-5.44,243.666,39.063
-5.41,244.965,39.545
-5.37,246.86,39.934
-5.34,248.965,39.785
-5.31,249.948,40.003
-5.27,251.738,40.427
-5.24,253.773,40.61
-5.21,254.826,41.011
-5.18,256.686,41.332
-5.14,258.511,41.32
-5.11,259.248,41.469
-5.08,260.617,41.343
-5.05,261.67,41.045
-5.01,262.196,41.481
-4.98,263.635,41.939
-4.95,264.934,42.179
-4.92,266.022,42.786
-4.88,267.741,43.119
-4.85,269.18,42.993
-4.82,269.882,43.119
-4.79,271.286,43.13
-4.75,272.128,43.13
-4.72,272.935,43.543
-4.69,274.445,43.737
-4.66,275.427,44.024
-4.62,276.41,44.322
-4.59,277.673,44.195
-4.56,278.305,43.978
-4.53,278.726,44.035
-4.49,279.498,43.795
-4.46,279.604,43.772
-4.43,279.99,44.104
-4.4,280.797,44.161
-4.36,280.972,44.253
-4.33,281.393,44.528
-4.3,282.271,44.493
-4.27,282.376,44.379
-4.23,282.306,44.344
-4.2,282.832,44.035
-4.17,283.008,44.425
-4.14,283.218,44.814
-4.1,283.359,44.047
-4.07,282.762,43.646
-4.04,282.657,43.886
-4.01,282.411,43.554
-3.97,281.358,43.142
-3.94,281.113,43.279
-3.91,281.709,43.886
-3.87,281.183,44.161
-3.84,280.832,43.588
-3.81,280.937,42.89
-3.78,279.709,42.89
-3.74,279.323,42.798
-3.71,278.13,41.916
-3.68,276.585,41.71
-3.65,276.41,41.95
-3.61,275.217,41.687
-3.58,273.567,41.16
-3.55,272.795,40.908
-3.52,271.216,40.209
-3.48,269.11,39.751
-3.45,267.812,39.464
-3.42,266.057,39.178
-3.39,264.091,39.132
-3.35,263.144,38.983
-3.32,261.88,39.052
-3.29,260.477,39.018
-3.26,259.81,38.662
-3.22,258.406,38.353
-3.19,256.932,38.055
-3.16,256.265,37.769
-3.13,254.616,37.62
-3.09,253.177,37.586
-3.06,252.44,37.059
-3.03,250.404,36.326
-3.0,248.123,35.661
-2.96,246.404,35.008
-2.93,244.087,34.756
-2.9,242.122,34.859
-2.87,240.788,34.664
-2.83,238.718,34.424
-2.8,237.209,34.378
-2.77,235.805,34.034
-2.74,233.629,33.519
-2.7,231.839,33.015
-2.67,230.26,32.683
-2.64,228.154,32.557
-2.6,226.189,32.419
-2.57,224.785,32.087
-2.54,222.96,31.846
-2.51,220.854,31.56
-2.47,219.24,31.033
-2.44,217.239,30.621
-2.41,215.028,30.518
-2.38,213.695,30.208
-2.34,211.484,29.968
-2.31,209.694,29.991
-2.28,208.606,29.647
-2.25,206.36,29.2
-2.21,204.184,28.696
-2.18,202.464,27.963
-2.15,199.692,27.539
-2.12,196.884,27.356
-2.08,195.2,26.932
-2.05,192.567,26.795
-2.02,190.111,26.76
-1.99,188.672,26.119
-1.95,185.97,25.683
-1.92,183.513,25.363
-1.89,181.653,24.549
-1.86,178.459,24.16
-1.82,175.862,23.954
-1.79,174.213,23.312
-1.76,171.019,22.911
-1.73,168.176,22.487
-1.69,166.211,21.685
-1.66,162.842,21.296
-1.63,159.613,20.849
-1.6,157.367,20.23
-1.56,154.945,20.013
-1.53,151.576,19.841
-1.5,149.295,19.085
-1.47,147.119,18.329
-1.43,143.224,18.031
-1.4,139.96,17.47
-1.37,138.977,16.462
-1.34,135.222,16.439
-1.3,131.116,16.347
-1.27,130.589,15.03
-1.24,126.694,14.846
-1.2,122.588,15.179
-1.17,122.377,14.148
-1.14,117.85,13.22
-1.11,113.217,13.197
-1.07,112.059,12.257
-1.04,107.04,11.834
-1.01,102.759,12.005
-0.98,101.25,10.711
-0.94,95.915,9.84
-0.91,91.774,9.783
-0.88,89.212,8.935
-0.85,84.755,8.305
-0.81,81.386,8.019
-0.78,78.262,7.492
-0.75,74.858,7.011
-0.72,72.121,6.564
-0.68,68.681,6.117
-0.65,65.839,5.567
-0.62,63.031,4.96
-0.59,59.416,4.594
-0.55,56.152,4.09
-0.52,53.064,3.437
-0.49,49.519,2.956
-0.46,45.589,2.623
-0.42,42.676,2.028
-0.39,39.447,1.42
-0.36,35.376,1.272
-0.33,32.779,0.619
-0.29,29.585,-0.321
-0.26,25.655,-0.699
-0.23,23.163,-1.157
-0.2,20.11,-1.902
-0.16,16.284,-2.509
-0.13,11.336,-2.944
-0.1,5.826,-3.116
-0.07,0.456,-2.841
-0.03,-4.352,-2.497
0.0,-8.669,-2.325
0.03,-12.599,-2.028
0.07,-15.302,-1.753
0.1,-17.442,-1.833
0.13,-19.759,-2.131
0.16,-22.672,-2.429
0.2,-24.812,-2.978
0.23,-27.129,-3.712
0.26,-30.252,-4.067
0.29,-32.639,-4.571
0.33,-36.043,-5.235
0.36,-39.307,-5.923
0.39,-44.185,-6.152
0.42,-48.537,-6.175
0.46,-51.941,-6.656
0.49,-56.152,-6.919
0.52,-59.486,-7.091
0.55,-61.732,-7.778
0.59,-65.453,-8.385
0.62,-68.471,-9.016
0.65,-70.787,-9.978
0.68,-74.788,-10.493
0.72,-78.157,-11.112
0.75,-80.93,-12.109
0.78,-85.001,-12.613
0.81,-88.966,-13.346
0.85,-93.073,-14.961
0.88,-98.267,-16.118
0.91,-103.496,-16.336
0.94,-107.181,-16.45
0.98,-110.094,-16.943
1.01,-114.024,-17.126
1.04,-116.972,-17.218
1.07,-118.832,-17.653
1.11,-121.921,-17.699
1.14,-124.307,-17.63
1.17,-125.43,-18.1
1.2,-128.098,-18.306
1.24,-131.046,-18.764
1.27,-132.66,-19.944
1.3,-136.626,-20.654
1.34,-141.083,-21.113
1.37,-142.662,-22.648
1.4,-146.277,-23.06
1.43,-148.769,-23.381
1.47,-151.155,-24.71
1.5,-153.717,-25.546
1.53,-156.349,-26.29
1.56,-159.683,-27.058
1.6,-162.631,-27.894
1.63,-165.93,-28.524
1.66,-169.37,-28.776
1.69,-171.967,-29.04
1.73,-174.879,-29.315
1.76,-177.933,-29.578
1.79,-180.214,-30.208
1.82,-183.127,-30.655
1.86,-185.829,-30.735
1.89,-187.654,-31.067
1.92,-190.146,-31.297
1.95,-192.322,-31.205
1.99,-193.48,-31.491
2.02,-195.901,-31.961
2.05,-198.112,-32.293
2.08,-199.657,-32.843
2.12,-202.429,-33.072
2.15,-204.535,-33.107
2.18,-205.904,-33.439
2.21,-208.15,-33.485
2.25,-209.869,-33.427
2.28,-211.028,-34.115
2.31,-213.765,-34.63
2.34,-215.73,-34.882
2.38,-217.169,-35.432
2.41,-220.152,-35.718
2.44,-221.837,-35.741
2.47,-222.995,-35.925
2.51,-225.452,-35.833
2.54,-227.031,-36.051
2.57,-228.119,-36.761
2.6,-230.54,-36.921
2.64,-231.944,-37.013
2.67,-233.278,-37.528
2.7,-235.629,-37.574
2.74,-236.507,-37.563
2.77,-237.805,-37.883
2.8,-240.262,-38.136
2.83,-241.385,-38.731
2.87,-243.385,-39.522
2.9,-245.947,-39.602
2.93,-247.07,-39.762
2.96,-248.79,-39.911
3.0,-250.685,-39.671
3.03,-251.212,-39.751
3.06,-252.721,-40.152
3.09,-254.405,-40.358
3.13,-255.142,-40.816
3.16,-256.827,-41.171
3.19,-258.582,-41.103
3.22,-259.248,-41.377
3.26,-260.512,-41.481
3.29,-261.705,-41.194
3.32,-262.442,-41.687
3.35,-264.197,-42.294
3.39,-265.811,-42.638
3.42,-266.969,-43.245
3.45,-268.829,-43.451
3.48,-270.268,-43.107
3.52,-271.005,-43.348
3.55,-271.356,-42.764
3.58,-267.075,-38.032
3.61,-260.406,-33.347
3.65,-257.002,-32.981
3.68,-253.598,-34.676
3.71,-249.211,-36.131
3.74,-249.036,-37.013
3.78,-250.475,-39.167
3.81,-252.65,-42.363
3.84,-257.108,-44.115
3.87,-261.459,-45.387
3.91,-267.18,-47.231
3.94,-272.163,-47.598
3.97,-275.357,-46.75
4.01,-278.551,-46.028
4.04,-280.902,-45.742
4.07,-282.341,-45.49
4.1,-283.008,-44.871
4.14,-283.394,-44.127
4.17,-283.253,-43.737
4.2,-282.516,-43.52
4.23,-282.095,-43.13
4.27,-281.253,-42.993
4.3,-280.411,-43.004
4.33,-280.13,-42.844
4.36,-279.428,-42.958
4.4,-279.533,-43.485
4.43,-280.06,-43.817
4.46,-279.99,-43.932
4.49,-280.341,-43.886
4.53,-280.481,-43.543
4.56,-279.674,-43.084
4.59,-279.112,-42.534
4.62,-278.34,-42.007
4.66,-276.971,-41.893
4.69,-276.27,-41.813
4.72,-275.322,-41.572
4.75,-273.883,-41.492
4.79,-273.181,-41.114
4.82,-271.497,-40.495
4.85,-269.566,-40.094
4.88,-268.619,-39.693
4.92,-267.285,-39.636
4.95,-265.636,-39.877
4.98,-265.004,-39.842
5.01,-264.091,-39.613
5.05,-262.723,-39.464
5.08,-261.705,-38.869
5.11,-260.126,-38.227
5.14,-258.336,-38.032
5.18,-257.213,-37.872
5.21,-255.774,-37.448
5.24,-253.703,-37.265
5.27,-252.756,-37.082
5.31,-250.931,-36.612
5.34,-248.685,-36.142
5.37,-247.316,-35.558
5.41,-245.316,-35.283
5.44,-243.315,-35.237
5.47,-241.982,-34.894
5.5,-240.121,-34.516
5.54,-238.086,-34.401
5.57,-236.577,-33.954
5.6,-234.471,-33.278
5.63,-232.33,-33.107
5.67,-230.786,-32.889
5.7,-228.926,-32.648
5.73,-226.996,-32.671
5.76,-225.873,-32.602
5.8,-224.294,-32.339
5.83,-222.258,-31.915
5.86,-220.714,-31.239
5.89,-218.678,-30.632
5.93,-216.046,-30.495
5.96,-214.467,-30.185
5.99,-212.466,-29.75
6.02,-209.869,-29.704
6.06,-208.536,-29.269
6.09,-206.219,-28.501
6.12,-203.026,-28.169
6.15,-201.587,-27.608
6.19,-198.674,-27.356
6.22,-195.691,-27.528
6.25,-194.673,-27.218
6.28,-192.322,-27.058
6.32,-189.935,-27.001
6.35,-189.023,-26.336
6.38,-186.496,-25.912
6.41,-183.759,-25.592
6.45,-182.355,-24.675
6.48,-179.442,-24.309
6.51,-176.529,-24.217
6.54,-175.02,-23.415
6.58,-172.002,-22.888
6.61,-168.562,-22.567
6.64,-166.667,-21.64
6.68,-163.368,-21.113
6.71,-159.683,-20.757
6.74,-157.367,-20.127
6.77,-155.121,-19.956
6.81,-151.611,-19.875
6.84,-149.33,-19.291
6.87,-147.716,-18.673
6.9,-144.066,-18.501
6.94,-141.013,-17.939
6.97,-140.135,-16.977
7.0,-136.52,-16.885
7.03,-132.555,-16.748
7.07,-132.133,-15.35
7.1,-128.098,-14.594
7.13,-122.798,-14.583
7.16,-121.745,-13.3
7.2,-116.727,-12.647
7.23,-111.708,-13.208
7.26,-111.076,-12.544
7.29,-106.725,-12.212
7.33,-102.969,-12.59
7.36,-102.548,-11.559
7.39,-97.845,-10.757
7.42,-93.985,-10.459
7.46,-91.563,-9.13
7.49,-86.755,-8.305
7.52,-83.07,-7.95
7.55,-79.385,-7.274
7.59,-75.42,-6.747
7.62,-72.401,-6.381
7.65,-68.716,-6.049
7.68,-65.768,-5.51
7.72,-62.82,-4.823
7.75,-59.135,-4.468
7.78,-55.907,-4.147
7.81,-52.924,-3.574
7.85,-49.59,-3.082
7.88,-45.975,-2.841
7.91,-43.202,-2.303
7.94,-40.044,-1.501
7.98,-35.867,-1.191
8.01,-33.165,-0.676
8.04,-29.971,0.195
8.08,-25.9,0.71
8.11,-22.987,1.398
8.14,-19.759,2.234
8.17,-15.337,2.761
8.21,-10.143,3.059
8.24,-4.457,3.208
8.27,1.123,3.047
8.3,6.107,2.52
8.34,10.002,1.947
8.37,12.915,1.466
8.4,14.775,1.249
8.43,16.495,1.478
8.47,18.565,2.062
8.5,21.584,2.612
8.53,24.216,3.15
8.56,26.988,3.861
8.6,30.463,4.387
8.63,33.516,5.109
8.66,37.411,5.739
8.69,41.132,6.209
8.73,46.185,6.518
8.76,50.853,6.701
8.79,54.468,6.736
8.82,58.047,6.747
8.86,60.96,7.102
8.89,62.75,7.767
8.92,65.382,7.985
8.95,67.909,8.443
8.99,69.839,9.703
9.02,73.314,10.379
9.05,76.753,10.837
9.08,79.631,11.948
9.12,83.772,12.727
9.15,87.914,13.151
9.18,91.177,13.873
9.21,94.862,14.342
9.25,98.512,14.64
9.28,101.46,15.179
9.31,104.303,15.706
9.35,107.812,16.198
9.38,111.217,16.851
9.41,114.34,17.664
9.44,118.06,18.088
9.48,121.956,18.203
9.51,124.658,18.902
9.54,127.887,19.119
9.57,131.853,19.051
9.61,133.572,19.669
9.64,136.52,20.265
9.67,140.591,20.265
9.7,140.872,21.307
9.74,143.399,21.708
9.77,145.856,21.914
9.8,147.33,23.358
9.83,149.541,24.114
9.87,151.611,24.881
9.9,154.805,25.855
9.93,157.402,26.76
9.96,160.385,27.585
10.0,164.246,28.032
10.03,167.159,28.582
10.06,170.177,29.154
10.09,173.862,29.303
10.13,176.459,29.807
10.16,179.512,30.518
10.19,183.092,30.735
10.22,185.233,31.148
10.26,187.97,31.56
10.29,191.058,31.468
10.32,192.392,31.629
10.35,194.743,31.972
10.39,197.34,32.121
10.42,198.639,32.58
10.45,201.201,32.832
10.48,203.482,32.809
10.52,204.535,33.084
10.55,206.711,33.141
10.58,208.43,33.026
10.62,209.203,33.519
10.65,211.484,34.012
10.68,213.554,34.218
10.71,214.502,34.985
10.75,217.625,35.547
10.78,219.942,35.65
10.81,220.679,35.776
10.84,223.907,36.016
10.88,225.697,36.326
10.91,226.82,36.91
10.94,229.698,36.944
10.97,231.453,37.162
11.01,232.716,37.803
11.04,235.243,37.574
11.07,236.366,37.505
11.1,237.419,38.032
11.14,239.595,37.861
11.17,240.437,38.032
11.2,241.841,38.892
11.23,244.508,39.224
11.27,245.386,39.407
11.3,246.825,39.659
11.33,249.106,39.464
11.36,249.702,39.671
11.4,251.282,40.117
11.43,253.247,40.255
11.46,254.089,40.793
11.49,256.125,41.286
11.53,257.985,41.423
11.56,258.862,41.618
11.59,260.406,41.423
11.62,261.494,41.08
11.66,261.986,41.458
11.69,263.39,41.847
11.72,264.758,42.042
11.75,265.706,42.683
11.79,267.39,43.061
11.82,268.759,42.924
11.85,269.426,43.05
11.88,270.865,43.153
11.92,271.953,43.084
11.95,272.62,43.554
11.98,274.269,43.898
12.02,275.462,44.069
12.05,276.375,44.436
12.08,277.744,44.356
12.11,278.445,44.127
12.15,278.972,44.173
12.18,279.674,43.966
12.21,279.919,43.875
12.24,280.235,44.253
12.28,281.042,44.287
12.31,281.288,44.15
12.34,281.393,44.344
12.37,281.779,44.058
12.41,281.815,43.852
12.44,281.534,43.978
12.47,281.885,43.955
12.5,282.166,44.218
12.54,282.552,44.768
12.57,283.148,44.677
12.6,283.499,44.516
12.63,283.534,44.425
12.67,283.85,44.253
12.7,283.464,43.943
12.73,283.008,43.68
12.76,282.692,43.6
12.8,282.236,43.474
12.83,281.358,43.187
12.86,280.762,42.764
12.89,279.604,42.351
12.93,278.305,42.076
12.96,277.287,41.526
12.99,275.462,41.355
13.02,274.585,41.446
13.06,273.708,41.32
13.09,272.339,41.194
13.12,271.251,40.896
13.15,270.198,40.381
13.19,268.584,39.934
13.22,267.18,39.648
13.25,265.881,39.51
13.29,264.548,39.579
13.32,263.741,39.453
13.35,262.547,39.281
13.38,261.214,39.098
13.42,260.266,38.559
13.45,258.652,38.101
13.48,257.108,38.01
13.51,256.195,37.792
13.55,254.651,37.563
13.58,253.247,37.448
13.61,252.229,37.185
13.64,250.79,36.715
13.68,248.895,36.326
13.71,247.386,35.695
13.74,245.561,35.203
13.77,243.631,35.329
13.81,242.157,35.146
13.84,240.262,34.447
13.87,238.156,34.172
13.9,236.682,33.92
13.94,234.576,33.301
13.97,231.944,32.912
14.0,230.4,32.66
14.03,228.54,32.396
14.07,226.048,32.339
14.1,224.715,32.121
14.13,223.1,31.846
14.16,220.854,31.629
14.2,219.205,31.171
14.23,217.52,30.644
14.26,215.028,30.54
14.29,213.695,30.357
14.33,211.975,29.922
14.36,209.413,29.933
14.39,208.501,29.59
14.42,206.465,28.879
14.46,203.307,28.524
14.49,201.938,27.86
14.52,199.551,27.333
14.55,196.007,27.436
14.59,194.919,27.047
14.62,192.603,26.783
14.65,189.619,26.955
14.69,188.812,26.119
14.72,186.145,25.546
14.75,183.022,25.431
14.78,181.688,24.526
14.82,178.775,24.068
14.85,175.757,24.091
14.88,174.529,23.358
14.91,171.265,22.945
14.95,168.176,22.671
14.98,166.457,21.788
15.01,163.298,21.319
15.04,159.718,20.952
15.08,157.578,20.265
15.11,155.437,19.875
15.14,151.717,19.738
15.17,148.979,19.085
15.21,147.365,18.214
15.24,143.68,17.894
15.27,139.644,17.516
15.3,138.802,16.542
15.34,135.608,16.427
15.37,130.975,16.45
15.4,130.344,15.053
15.43,126.659,14.102
15.47,121.149,14.468
15.5,120.341,13.712
15.53,116.376,12.922
15.56,111.322,13.277
15.6,110.76,12.578
15.63,106.689,12.051
15.66,102.618,12.429
15.69,101.987,11.513
15.73,97.74,10.665
15.76,93.985,10.39
15.79,91.844,9.359
15.82,87.106,8.58
15.86,83.667,8.088
15.89,80.052,7.343
15.92,75.876,6.862
15.96,72.893,6.335
15.99,68.997,5.877
16.02,65.628,5.441
16.05,62.68,4.88
16.09,59.1,4.525
16.12,55.907,4.17
16.15,53.064,3.597
16.18,49.695,3.07
16.22,45.834,2.623
16.25,42.57,1.936
16.28,39.131,1.146
16.31,34.639,0.745
16.35,31.586,0.218
16.38,28.357,-0.527
16.41,24.567,-0.905
16.44,21.899,-1.363
16.48,18.916,-1.993
16.51,14.915,-2.486
16.54,10.283,-2.715
16.57,5.37,-2.681
16.61,0.772,-2.509
16.64,-3.685,-2.371
16.67,-7.651,-2.177
