Date Time,Voltage RMS Min (V),Voltage RMS Avg (V),Voltage RMS Max (V),Current RMS Min (A),Current RMS Avg (A),Current RMS Max (A),Real Power Min (kW),Real Power Avg (kW),Real Power Max (kW),Reactive Power Min (kVAR),Reactive Power Avg (kVAR),Reactive Power Max (kVAR),Apparent Power Min (kVA),Apparent Power Avg (kVA),Apparent Power Max (kVA),Frequency Min (Hz),Frequency Avg (Hz),Frequency Max (Hz)
2023/09/08 08:52:00,198.0,198.8,199.5,28.994,29.349,29.681,5.735,5.8,5.854,-0.139,-0.102,-0.067,5.771,5.835,5.893,59.988,60.003,60.018
2023/09/08 08:53:00,198.3,198.8,199.4,29.051,29.349,29.658,5.734,5.802,5.861,-0.146,-0.103,-0.071,5.771,5.838,5.897,59.976,59.998,60.016
2023/09/08 08:54:00,198.2,198.7,199.2,29.028,29.349,29.624,5.739,5.798,5.851,-0.136,-0.102,-0.064,5.773,5.833,5.886,59.971,59.992,60.011
2023/09/08 08:55:00,198.4,198.9,199.5,28.994,29.349,29.635,5.739,5.804,5.857,-0.146,-0.102,-0.07,5.774,5.839,5.899,59.986,59.998,60.009
2023/09/08 08:56:00,198.4,199.0,199.5,29.051,29.349,29.624,5.747,5.806,5.86,-0.141,-0.102,-0.065,5.78,5.841,5.893,59.982,59.999,60.027
2023/09/08 08:57:00,198.1,198.8,199.5,28.983,29.349,29.658,5.732,5.801,5.859,-0.136,-0.102,-0.075,5.765,5.836,5.893,59.987,60.001,60.018
2023/09/08 08:58:00,197.8,198.9,199.7,29.063,29.349,29.624,5.731,5.804,5.864,-0.138,-0.103,-0.065,5.765,5.839,5.9,59.999,60.013,60.024
2023/09/08 08:59:00,198.4,199.0,199.6,29.017,29.349,29.647,5.743,5.806,5.858,-0.138,-0.103,-0.069,5.777,5.841,5.894,59.999,60.012,60.024
2023/09/08 09:00:00,198.4,198.8,199.4,29.005,29.349,29.635,5.731,5.801,5.863,-0.134,-0.102,-0.071,5.769,5.836,5.901,59.987,60.008,60.023
2023/09/08 09:01:00,198.5,199.0,199.6,29.028,29.349,29.624,5.75,5.808,5.869,-0.14,-0.103,-0.072,5.785,5.843,5.904,60.002,60.011,60.025
2023/09/08 09:02:00,198.7,199.2,199.8,29.028,29.349,29.693,5.749,5.814,5.87,-0.138,-0.104,-0.07,5.785,5.849,5.905,60.001,60.017,60.026
2023/09/08 09:03:00,198.5,199.1,199.7,29.04,29.349,29.67,5.744,5.81,5.869,-0.14,-0.104,-0.074,5.78,5.845,5.902,60.013,60.023,60.034
2023/09/08 09:04:00,198.5,199.1,199.7,29.074,29.349,29.624,5.755,5.81,5.866,-0.14,-0.103,-0.074,5.791,5.845,5.901,59.996,60.014,60.029
2023/09/08 09:05:00,198.3,199.0,199.6,29.04,29.349,29.67,5.748,5.807,5.863,-0.142,-0.102,-0.072,5.781,5.842,5.897,59.996,60.008,60.021
2023/09/08 09:06:00,198.3,198.8,199.5,29.017,29.349,29.658,5.75,5.804,5.863,-0.135,-0.102,-0.07,5.787,5.839,5.902,59.989,60.002,60.02
2023/09/08 09:07:00,198.3,199.0,199.5,29.005,29.349,29.624,5.74,5.807,5.861,-0.145,-0.103,-0.077,5.775,5.842,5.898,60.001,60.013,60.024
2023/09/08 09:08:00,198.3,198.9,199.5,29.051,29.349,29.67,5.748,5.805,5.864,-0.135,-0.104,-0.073,5.78,5.84,5.899,59.994,60.01,60.026
2023/09/08 09:09:00,198.3,198.8,199.4,29.017,29.349,29.67,5.74,5.803,5.86,-0.143,-0.103,-0.071,5.774,5.838,5.902,59.983,60.009,60.037
2023/09/08 09:10:00,198.3,199.0,199.6,29.063,29.361,29.647,5.746,5.807,5.863,-0.14,-0.103,-0.076,5.777,5.842,5.899,60.009,60.019,60.031
2023/09/08 09:11:00,198.2,198.9,199.5,29.017,29.349,29.624,5.745,5.804,5.862,-0.137,-0.103,-0.073,5.783,5.84,5.895,60.003,60.016,60.029
2023/09/08 09:12:00,198.2,198.8,199.3,29.051,29.361,29.647,5.74,5.803,5.856,-0.138,-0.103,-0.07,5.776,5.837,5.891,60.009,60.019,60.035
2023/09/08 09:13:00,198.4,198.8,199.5,29.063,29.361,29.635,5.747,5.804,5.858,-0.145,-0.103,-0.072,5.781,5.839,5.892,60.008,60.015,60.022
2023/09/08 09:14:00,198.1,198.7,199.4,29.04,29.361,29.658,5.74,5.802,5.869,-0.139,-0.103,-0.069,5.772,5.836,5.903,60.005,60.011,60.019
2023/09/08 09:15:00,197.9,198.5,199.3,28.96,29.361,29.75,5.728,5.795,5.864,-0.137,-0.102,-0.065,5.762,5.83,5.898,60.003,60.01,60.019
2023/09/08 09:16:00,198.2,198.9,199.4,29.051,29.361,29.635,5.75,5.806,5.859,-0.135,-0.103,-0.066,5.786,5.841,5.894,60.01,60.013,60.017
2023/09/08 09:17:00,198.3,198.8,199.4,29.005,29.361,29.704,5.74,5.804,5.874,-0.14,-0.103,-0.067,5.775,5.839,5.911,60.009,60.017,60.028
2023/09/08 09:18:00,198.2,198.7,199.3,29.074,29.361,29.647,5.739,5.8,5.852,-0.136,-0.103,-0.077,5.773,5.835,5.889,59.985,60.005,60.022
2023/09/08 09:19:00,198.3,198.9,199.6,29.051,29.361,29.658,5.75,5.807,5.88,-0.137,-0.103,-0.068,5.784,5.843,5.914,59.984,59.999,60.007
2023/09/08 09:20:00,198.4,198.8,199.4,29.051,29.361,29.635,5.749,5.805,5.86,-0.137,-0.103,-0.069,5.78,5.84,5.894,59.979,59.991,60.006
2023/09/08 09:21:00,198.3,198.8,199.3,29.04,29.361,29.681,5.736,5.803,5.871,-0.143,-0.103,-0.071,5.775,5.838,5.906,59.987,59.994,60.004
2023/09/08 09:22:00,198.3,198.7,199.3,28.925,29.361,29.67,5.717,5.801,5.849,-0.145,-0.103,-0.074,5.753,5.836,5.885,59.972,59.991,60.002
2023/09/08 09:23:00,198.3,198.9,199.6,29.017,29.361,29.658,5.739,5.806,5.861,-0.137,-0.103,-0.074,5.774,5.841,5.899,59.967,59.981,60.001
2023/09/08 09:24:00,198.1,198.7,199.3,29.051,29.361,29.613,5.745,5.801,5.858,-0.137,-0.103,-0.066,5.78,5.836,5.892,59.972,59.98,59.994
2023/09/08 09:25:00,198.1,198.8,199.3,29.005,29.361,29.647,5.737,5.804,5.861,-0.138,-0.103,-0.068,5.77,5.839,5.898,59.976,59.994,60.003
2023/09/08 09:26:00,198.1,198.6,199.2,28.994,29.361,29.624,5.731,5.797,5.852,-0.135,-0.102,-0.068,5.768,5.832,5.887,59.966,59.985,59.997
2023/09/08 09:27:00,198.1,198.7,199.1,29.04,29.361,29.647,5.736,5.799,5.851,-0.139,-0.103,-0.07,5.769,5.834,5.887,59.981,59.997,60.013
2023/09/08 09:28:00,198.1,198.6,199.1,29.005,29.361,29.635,5.73,5.797,5.847,-0.141,-0.102,-0.069,5.767,5.831,5.884,59.965,59.985,60.008
2023/09/08 09:29:00,194.0,198.4,199.1,28.742,29.361,30.598,5.624,5.791,5.903,-0.136,-0.101,-0.071,5.66,5.826,5.937,59.987,59.995,60.002
2023/09/08 09:30:00,197.2,197.9,198.7,29.051,29.361,29.704,5.71,5.776,5.837,-0.136,-0.1,-0.061,5.744,5.811,5.873,59.98,60.002,60.018
2023/09/08 09:31:00,197.2,197.7,198.3,29.051,29.361,29.681,5.707,5.772,5.828,-0.134,-0.099,-0.065,5.743,5.806,5.865,60.002,60.014,60.02
2023/09/08 09:32:00,197.2,198.3,199.0,28.914,29.361,29.635,5.725,5.791,5.852,-0.135,-0.101,-0.069,5.759,5.824,5.882,59.996,60.009,60.028
2023/09/08 09:33:00,198.0,198.6,199.2,29.063,29.361,29.624,5.742,5.8,5.86,-0.134,-0.102,-0.072,5.774,5.832,5.891,60.005,60.016,60.026
2023/09/08 09:34:00,196.8,198.1,199.2,29.063,29.361,30.036,5.699,5.786,5.859,-0.139,-0.101,-0.063,5.735,5.82,5.891,60.009,60.015,60.023
2023/09/08 09:35:00,196.4,197.2,197.8,29.074,29.361,29.704,5.698,5.757,5.825,-0.131,-0.099,-0.068,5.735,5.793,5.858,59.999,60.012,60.021
2023/09/08 09:36:00,196.0,196.8,197.5,28.994,29.361,29.67,5.668,5.744,5.813,-0.136,-0.099,-0.065,5.705,5.78,5.846,60.005,60.014,60.022
2023/09/08 09:37:00,196.1,196.9,197.8,29.04,29.361,29.647,5.685,5.746,5.805,-0.132,-0.1,-0.067,5.715,5.782,5.843,59.999,60.009,60.021
2023/09/08 09:38:00,196.2,197.1,197.7,29.028,29.361,29.693,5.691,5.753,5.814,-0.139,-0.1,-0.066,5.726,5.789,5.848,59.998,60.008,60.019
2023/09/08 09:39:00,196.6,197.2,197.9,29.051,29.361,29.658,5.698,5.755,5.818,-0.129,-0.099,-0.067,5.733,5.791,5.855,59.986,60.003,60.014
2023/09/08 09:40:00,196.4,197.0,197.6,29.028,29.361,29.727,5.686,5.749,5.81,-0.135,-0.099,-0.065,5.722,5.785,5.848,59.98,60.002,60.018
2023/09/08 09:41:00,196.0,196.8,197.4,29.063,29.361,29.658,5.687,5.744,5.801,-0.137,-0.1,-0.067,5.724,5.78,5.836,59.989,60.004,60.012
2023/09/08 09:42:00,196.1,196.9,197.5,29.074,29.361,29.635,5.689,5.747,5.806,-0.129,-0.099,-0.067,5.726,5.784,5.843,59.984,59.993,60.006
2023/09/08 09:43:00,196.0,196.8,197.5,29.063,29.361,29.647,5.672,5.743,5.799,-0.13,-0.098,-0.065,5.714,5.779,5.836,59.989,60.009,60.024
2023/09/08 09:44:00,196.1,196.8,197.4,28.994,29.361,29.635,5.674,5.744,5.8,-0.14,-0.099,-0.066,5.71,5.781,5.836,59.984,59.999,60.014
2023/09/08 09:45:00,196.0,196.8,197.7,29.051,29.361,29.647,5.689,5.743,5.807,-0.134,-0.099,-0.064,5.723,5.779,5.842,59.987,60.002,60.018
2023/09/08 09:46:00,0.0,179.4,209.3,0.0,26.646,29.624,-0.118,5.211,5.803,-0.226,-0.09,0.0,0.0,5.246,5.842,59.989,60.003,60.02
2023/09/08 09:47:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.004,60.004,60.004
2023/09/08 09:48:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:49:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:50:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:51:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:52:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:53:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:54:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:55:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:56:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:57:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:58:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 09:59:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:00:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:01:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:02:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:03:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:04:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:05:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:06:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:07:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:08:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:09:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:10:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:11:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:12:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:13:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:14:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:15:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:16:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:17:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:18:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:19:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:20:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:21:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:22:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:23:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:24:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:25:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:26:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:27:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:28:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:29:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:30:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:31:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:32:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:33:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:34:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:35:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:36:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:37:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:38:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:39:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:40:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:41:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:42:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:43:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:44:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2023/09/08 10:45:00,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
